Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Παραστατικά Εσόδων;Υπόλοιπο Παρ. Εσόδων ως προς Δ.Π.;Βεβαιωθέντα;Διαγραφές Παραγραφές;Τελικά Βεβαιωθέντα;Υπόλοιπο Βεβαιωθέντων    ως προς Δ.Π.;Εισπραχθέντα;Υπόλοιπο Εισπραχθέντων    ως προς Δ.Π.;Υπόλοιπο (Βεβαιωθέντα - Εισπραχθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.
06.01.071.ΤΑΜΥ;Ταμειακό Υπόλοιπο;4.337.905,13;9.218.254,13;13.556.159,26;0,00;13.556.159,26;0,00;0,00;0,00;13.556.159,26;0,00;13.556.159,26;0,00;0,00;0,00;13.556.159,26
06.01.071.ΤΑΜΥ.02;Ταμειακό Υπόλοιπο;731.446,59;-49.580,12;681.866,47;0,00;681.866,47;0,00;0,00;0,00;681.866,47;0,00;681.866,47;0,00;0,00;0,00;681.866,47
06.01.071.ΤΑΜΥ.03;Ταμειαό Υπόλοιπο Τράπεζα Ελλάδος;3.606.458,54;9.267.834,25;12.874.292,79;0,00;12.874.292,79;0,00;0,00;0,00;12.874.292,79;0,00;12.874.292,79;0,00;0,00;0,00;12.874.292,79
06.01.151;ΥΓΕΙΑΣ & ΚΟΙΝΩΝΙΚΗΣ ΑΛΛΗΛΕΓΓΥΗΣ;10.600.000,00;839.693,79;11.439.693,79;9.988.924,14;1.450.769,65;9.988.924,14;0,00;9.988.924,14;1.450.769,65;9.988.924,14;1.450.769,65;0,00;0,00;-9.988.924,14;11.439.693,79
06.01.151.0000;Επιχορηγήσεις;1.600.000,00;800.000,00;2.400.000,00;1.607.230,46;792.769,54;1.607.230,46;0,00;1.607.230,46;792.769,54;1.607.230,46;792.769,54;0,00;0,00;-1.607.230,46;2.400.000,00
06.01.151.0100;Επιχορήγηση από τον τακτικό κρατικό προϋπολογισμό;1.600.000,00;800.000,00;2.400.000,00;1.607.230,46;792.769,54;1.607.230,46;0,00;1.607.230,46;792.769,54;1.607.230,46;792.769,54;0,00;0,00;-1.607.230,46;2.400.000,00
06.01.151.0150;Επιχορηγήσεις για την κάλυψη του κόστους κρατικών αρμοδιοτήτων που μεταβιβάστηκαν στις Περιφέρειες.;1.600.000,00;800.000,00;2.400.000,00;1.607.230,46;792.769,54;1.607.230,46;0,00;1.607.230,46;792.769,54;1.607.230,46;792.769,54;0,00;0,00;-1.607.230,46;2.400.000,00
06.01.151.0158;Επιχορήγηση (002513-79).;1.600.000,00;800.000,00;2.400.000,00;1.607.230,46;792.769,54;1.607.230,46;0,00;1.607.230,46;792.769,54;1.607.230,46;792.769,54;0,00;0,00;-1.607.230,46;2.400.000,00
06.01.151.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;9.000.000,00;0,00;9.000.000,00;8.255.189,76;744.810,24;8.255.189,76;0,00;8.255.189,76;744.810,24;8.255.189,76;744.810,24;0,00;0,00;-8.255.189,76;9.000.000,00
06.01.151.1200;Έσοδα από τέλη και δικαιώματα;9.000.000,00;0,00;9.000.000,00;8.255.189,76;744.810,24;8.255.189,76;0,00;8.255.189,76;744.810,24;8.255.189,76;744.810,24;0,00;0,00;-8.255.189,76;9.000.000,00
06.01.151.1250;Έσοδα Περιφερειών  από Κεντρικούς Αυτοτελείς Πόρους.;9.000.000,00;0,00;9.000.000,00;8.255.189,76;744.810,24;8.255.189,76;0,00;8.255.189,76;744.810,24;8.255.189,76;744.810,24;0,00;0,00;-8.255.189,76;9.000.000,00
06.01.151.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;9.000.000,00;0,00;9.000.000,00;8.255.189,76;744.810,24;8.255.189,76;0,00;8.255.189,76;744.810,24;8.255.189,76;744.810,24;0,00;0,00;-8.255.189,76;9.000.000,00
06.01.151.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;31.115,98;31.115,98;103.811,51;-72.695,53;103.811,51;0,00;103.811,51;-72.695,53;103.811,51;-72.695,53;0,00;0,00;-103.811,51;31.115,98
06.01.151.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;31.115,98;31.115,98;103.811,51;-72.695,53;103.811,51;0,00;103.811,51;-72.695,53;103.811,51;-72.695,53;0,00;0,00;-103.811,51;31.115,98
06.01.151.3510;Τόκοι  κεφαλαίων;0,00;31.115,98;31.115,98;103.811,51;-72.695,53;103.811,51;0,00;103.811,51;-72.695,53;103.811,51;-72.695,53;0,00;0,00;-103.811,51;31.115,98
06.01.151.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;31.115,98;31.115,98;103.811,51;-72.695,53;103.811,51;0,00;103.811,51;-72.695,53;103.811,51;-72.695,53;0,00;0,00;-103.811,51;31.115,98
06.01.151.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (002162-93);0,00;285,81;285,81;866,47;-580,66;866,47;0,00;866,47;-580,66;866,47;-580,66;0,00;0,00;-866,47;285,81
06.01.151.3511.δ;Τόκοι από καταθέσεις σε Τράπεζες (003170-79).;0,00;374,99;374,99;5,73;369,26;5,73;0,00;5,73;369,26;5,73;369,26;0,00;0,00;-5,73;374,99
06.01.151.3511.ι;Τόκοι από καταθέσεις σε Τράπεζες (003137-22);0,00;29.036,05;29.036,05;93.459,86;-64.423,81;93.459,86;0,00;93.459,86;-64.423,81;93.459,86;-64.423,81;0,00;0,00;-93.459,86;29.036,05
06.01.151.3511.λ;Τόκοι από καταθέσεις σε Τράπεζες (002513-79).;0,00;1.419,13;1.419,13;9.479,45;-8.060,32;9.479,45;0,00;9.479,45;-8.060,32;9.479,45;-8.060,32;0,00;0,00;-9.479,45;1.419,13
06.01.151.5000;Λοιπά Εσοδα;0,00;8.577,81;8.577,81;22.692,41;-14.114,60;22.692,41;0,00;22.692,41;-14.114,60;22.692,41;-14.114,60;0,00;0,00;-22.692,41;8.577,81
06.01.151.5500;Επιστροφές Χρημάτων;0,00;8.577,81;8.577,81;22.692,41;-14.114,60;22.692,41;0,00;22.692,41;-14.114,60;22.692,41;-14.114,60;0,00;0,00;-22.692,41;8.577,81
06.01.151.5510;Επιστροφή χρημάτων για τακτοποίηση χρηματικών ενταλμάτων και προκαταβολών;0,00;1.086,00;1.086,00;1.086,00;0,00;1.086,00;0,00;1.086,00;0,00;1.086,00;0,00;0,00;0,00;-1.086,00;1.086,00
06.01.151.5511;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ;0,00;1.086,00;1.086,00;1.086,00;0,00;1.086,00;0,00;1.086,00;0,00;1.086,00;0,00;0,00;0,00;-1.086,00;1.086,00
06.01.151.5511.β;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ;0,00;1.086,00;1.086,00;1.086,00;0,00;1.086,00;0,00;1.086,00;0,00;1.086,00;0,00;0,00;0,00;-1.086,00;1.086,00
06.01.151.5520;Επιστροφές χρημάτων που καταβλήθηκαν χωρίς να οφείλονται.;0,00;7.491,81;7.491,81;21.606,41;-14.114,60;21.606,41;0,00;21.606,41;-14.114,60;21.606,41;-14.114,60;0,00;0,00;-21.606,41;7.491,81
06.01.151.5529;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;0,00;7.491,81;7.491,81;21.606,41;-14.114,60;21.606,41;0,00;21.606,41;-14.114,60;21.606,41;-14.114,60;0,00;0,00;-21.606,41;7.491,81
06.01.151.5529.β;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται 002490-47;0,00;7.491,81;7.491,81;21.606,41;-14.114,60;21.606,41;0,00;21.606,41;-14.114,60;21.606,41;-14.114,60;0,00;0,00;-21.606,41;7.491,81
06.01.153;ΥΠΗΡΕΣΙΕΣ ΠΑΙΔΙΚΩΝ ΕΞΟΧΩΝ - ΚΑΤΑΣΚΗΝΩΣΕΩΝ;0,00;166.957,69;166.957,69;3.661,76;163.295,93;3.661,76;0,00;3.661,76;163.295,93;3.661,76;163.295,93;0,00;0,00;-3.661,76;166.957,69
06.01.153.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;2.250,48;2.250,48;3.661,76;-1.411,28;3.661,76;0,00;3.661,76;-1.411,28;3.661,76;-1.411,28;0,00;0,00;-3.661,76;2.250,48
06.01.153.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;2.250,48;2.250,48;3.661,76;-1.411,28;3.661,76;0,00;3.661,76;-1.411,28;3.661,76;-1.411,28;0,00;0,00;-3.661,76;2.250,48
06.01.153.3510;Τόκοι κεφαλαίων;0,00;2.250,48;2.250,48;3.661,76;-1.411,28;3.661,76;0,00;3.661,76;-1.411,28;3.661,76;-1.411,28;0,00;0,00;-3.661,76;2.250,48
06.01.153.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;2.250,48;2.250,48;3.661,76;-1.411,28;3.661,76;0,00;3.661,76;-1.411,28;3.661,76;-1.411,28;0,00;0,00;-3.661,76;2.250,48
06.01.153.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (002145-43).;0,00;1.494,63;1.494,63;1.868,29;-373,66;1.868,29;0,00;1.868,29;-373,66;1.868,29;-373,66;0,00;0,00;-1.868,29;1.494,63
06.01.153.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (002515-68).;0,00;755,85;755,85;1.793,47;-1.037,62;1.793,47;0,00;1.793,47;-1.037,62;1.793,47;-1.037,62;0,00;0,00;-1.793,47;755,85
06.01.153.Τ000;Ταμειακό Υπόλοιπο;0,00;164.707,21;164.707,21;0,00;164.707,21;0,00;0,00;0,00;164.707,21;0,00;164.707,21;0,00;0,00;0,00;164.707,21
06.01.153.ΤΑ00;Ταμειακό Υπόλοιπο;0,00;164.707,21;164.707,21;0,00;164.707,21;0,00;0,00;0,00;164.707,21;0,00;164.707,21;0,00;0,00;0,00;164.707,21
06.01.153.ΤΑΜ0;Ταμειακό Υπόλοιπο;0,00;164.707,21;164.707,21;0,00;164.707,21;0,00;0,00;0,00;164.707,21;0,00;164.707,21;0,00;0,00;0,00;164.707,21
06.01.153.ΤΑΜΥ;Ταμειακό Υπόλοιπο;0,00;164.707,21;164.707,21;0,00;164.707,21;0,00;0,00;0,00;164.707,21;0,00;164.707,21;0,00;0,00;0,00;164.707,21
06.01.153.ΤΑΜΥ.α;Π.Ε. ΣΤΑΥΡΟΥ;0,00;107.354,67;107.354,67;0,00;107.354,67;0,00;0,00;0,00;107.354,67;0,00;107.354,67;0,00;0,00;0,00;107.354,67
06.01.153.ΤΑΜΥ.β;Π.Ε. ΑΓΙΑΣ ΤΡΙΑΔΑΣ;0,00;57.352,54;57.352,54;0,00;57.352,54;0,00;0,00;0,00;57.352,54;0,00;57.352,54;0,00;0,00;0,00;57.352,54
06.01.191;ΥΠΗΡΕΣΙΕΣ ΠΡΩΤΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;2.260.000,00;5.193.426,03;7.453.426,03;2.445.756,24;5.007.669,79;2.445.756,24;0,00;2.445.756,24;5.007.669,79;2.445.756,24;5.007.669,79;0,00;0,00;-2.445.756,24;7.453.426,03
06.01.191.1000;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;5.173.856,00;5.173.856,00;2.406.767,59;2.767.088,41;2.406.767,59;0,00;2.406.767,59;2.767.088,41;2.406.767,59;2.767.088,41;0,00;0,00;-2.406.767,59;5.173.856,00
06.01.191.1200;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;5.173.856,00;5.173.856,00;2.406.767,59;2.767.088,41;2.406.767,59;0,00;2.406.767,59;2.767.088,41;2.406.767,59;2.767.088,41;0,00;0,00;-2.406.767,59;5.173.856,00
06.01.191.1250;Έσοδα  Περιφερειών από Κεντρικούς Αυτοτελείς Πόρους;0,00;5.173.856,00;5.173.856,00;2.406.767,59;2.767.088,41;2.406.767,59;0,00;2.406.767,59;2.767.088,41;2.406.767,59;2.767.088,41;0,00;0,00;-2.406.767,59;5.173.856,00
06.01.191.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;5.173.856,00;5.173.856,00;2.406.767,59;2.767.088,41;2.406.767,59;0,00;2.406.767,59;2.767.088,41;2.406.767,59;2.767.088,41;0,00;0,00;-2.406.767,59;5.173.856,00
06.01.191.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;19.570,03;19.570,03;38.988,65;-19.418,62;38.988,65;0,00;38.988,65;-19.418,62;38.988,65;-19.418,62;0,00;0,00;-38.988,65;19.570,03
06.01.191.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;19.570,03;19.570,03;38.988,65;-19.418,62;38.988,65;0,00;38.988,65;-19.418,62;38.988,65;-19.418,62;0,00;0,00;-38.988,65;19.570,03
06.01.191.3510;Τόκοι κεφαλαίων.;0,00;19.570,03;19.570,03;38.988,65;-19.418,62;38.988,65;0,00;38.988,65;-19.418,62;38.988,65;-19.418,62;0,00;0,00;-38.988,65;19.570,03
06.01.191.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;19.570,03;19.570,03;38.988,65;-19.418,62;38.988,65;0,00;38.988,65;-19.418,62;38.988,65;-19.418,62;0,00;0,00;-38.988,65;19.570,03
06.01.191.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (002144-00)-(κατανομή).;0,00;19.386,47;19.386,47;38.469,83;-19.083,36;38.469,83;0,00;38.469,83;-19.083,36;38.469,83;-19.083,36;0,00;0,00;-38.469,83;19.386,47
06.01.191.3511.δ;Τόκοι από καταθέσεις σε Τράπεζες (002498-03).;0,00;183,56;183,56;518,82;-335,26;518,82;0,00;518,82;-335,26;518,82;-335,26;0,00;0,00;-518,82;183,56
06.01.191.Τ000;Ταμειακό Υπόλοιπο;2.260.000,00;0,00;2.260.000,00;0,00;2.260.000,00;0,00;0,00;0,00;2.260.000,00;0,00;2.260.000,00;0,00;0,00;0,00;2.260.000,00
06.01.191.ΤΑ00;Ταμειακό Υπόλοιπο;2.260.000,00;0,00;2.260.000,00;0,00;2.260.000,00;0,00;0,00;0,00;2.260.000,00;0,00;2.260.000,00;0,00;0,00;0,00;2.260.000,00
06.01.191.ΤΑΜ0;Ταμειακό Υπόλοιπο;2.260.000,00;0,00;2.260.000,00;0,00;2.260.000,00;0,00;0,00;0,00;2.260.000,00;0,00;2.260.000,00;0,00;0,00;0,00;2.260.000,00
06.01.191.ΤΑΜΥ;Ταμειακό Υπόλοιπο;2.260.000,00;0,00;2.260.000,00;0,00;2.260.000,00;0,00;0,00;0,00;2.260.000,00;0,00;2.260.000,00;0,00;0,00;0,00;2.260.000,00
06.01.191.ΤΑΜΥ.02;Ταμειακό Υπόλοιπο Μεταφορά Μαθητών;2.250.000,00;0,00;2.250.000,00;0,00;2.250.000,00;0,00;0,00;0,00;2.250.000,00;0,00;2.250.000,00;0,00;0,00;0,00;2.250.000,00
06.01.191.ΤΑΜΥ.03;Ταμειαό Υπόλοιπο Ειδική Παιδαγωγική Ακαδημία;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00
06.01.192;ΥΠΗΡΕΣΙΕΣ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;2.250.000,00;5.313.242,47;7.563.242,47;2.562.726,86;5.000.515,61;2.562.726,86;0,00;2.562.726,86;5.000.515,61;2.562.726,86;5.000.515,61;0,00;0,00;-2.562.726,86;7.563.242,47
06.01.192.1000;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;5.293.856,00;5.293.856,00;2.524.257,04;2.769.598,96;2.524.257,04;0,00;2.524.257,04;2.769.598,96;2.524.257,04;2.769.598,96;0,00;0,00;-2.524.257,04;5.293.856,00
06.01.192.1200;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;5.293.856,00;5.293.856,00;2.524.257,04;2.769.598,96;2.524.257,04;0,00;2.524.257,04;2.769.598,96;2.524.257,04;2.769.598,96;0,00;0,00;-2.524.257,04;5.293.856,00
06.01.192.1250;Έσοδα Περιφερειών από Κεντρικούς Αυτοτελείς Πόρους.;0,00;5.293.856,00;5.293.856,00;2.524.257,04;2.769.598,96;2.524.257,04;0,00;2.524.257,04;2.769.598,96;2.524.257,04;2.769.598,96;0,00;0,00;-2.524.257,04;5.293.856,00
06.01.192.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;5.293.856,00;5.293.856,00;2.524.257,04;2.769.598,96;2.524.257,04;0,00;2.524.257,04;2.769.598,96;2.524.257,04;2.769.598,96;0,00;0,00;-2.524.257,04;5.293.856,00
06.01.192.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;19.386,47;19.386,47;38.469,82;-19.083,35;38.469,82;0,00;38.469,82;-19.083,35;38.469,82;-19.083,35;0,00;0,00;-38.469,82;19.386,47
06.01.192.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;19.386,47;19.386,47;38.469,82;-19.083,35;38.469,82;0,00;38.469,82;-19.083,35;38.469,82;-19.083,35;0,00;0,00;-38.469,82;19.386,47
06.01.192.3510;Τόκοι  κεφαλαίων.;0,00;19.386,47;19.386,47;38.469,82;-19.083,35;38.469,82;0,00;38.469,82;-19.083,35;38.469,82;-19.083,35;0,00;0,00;-38.469,82;19.386,47
06.01.192.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;19.386,47;19.386,47;38.469,82;-19.083,35;38.469,82;0,00;38.469,82;-19.083,35;38.469,82;-19.083,35;0,00;0,00;-38.469,82;19.386,47
06.01.192.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (002478-18)-(κατανομή).;0,00;19.386,47;19.386,47;38.469,82;-19.083,35;38.469,82;0,00;38.469,82;-19.083,35;38.469,82;-19.083,35;0,00;0,00;-38.469,82;19.386,47
06.01.192.Τ000;Ταμειακό Υπόλοιπο;2.250.000,00;0,00;2.250.000,00;0,00;2.250.000,00;0,00;0,00;0,00;2.250.000,00;0,00;2.250.000,00;0,00;0,00;0,00;2.250.000,00
06.01.192.ΤΑ00;Ταμειακό Υπόλοιπο;2.250.000,00;0,00;2.250.000,00;0,00;2.250.000,00;0,00;0,00;0,00;2.250.000,00;0,00;2.250.000,00;0,00;0,00;0,00;2.250.000,00
06.01.192.ΤΑΜ0;Ταμειακό Υπόλοιπο;2.250.000,00;0,00;2.250.000,00;0,00;2.250.000,00;0,00;0,00;0,00;2.250.000,00;0,00;2.250.000,00;0,00;0,00;0,00;2.250.000,00
06.01.192.ΤΑΜΥ;Ταμειακό Υπόλοιπο;2.250.000,00;0,00;2.250.000,00;0,00;2.250.000,00;0,00;0,00;0,00;2.250.000,00;0,00;2.250.000,00;0,00;0,00;0,00;2.250.000,00
06.01.192.ΤΑΜΥ.02;Ταμειακό Υπόλοιπο Μεταφορά Μαθητών;2.250.000,00;0,00;2.250.000,00;0,00;2.250.000,00;0,00;0,00;0,00;2.250.000,00;0,00;2.250.000,00;0,00;0,00;0,00;2.250.000,00
06.01.291;ΥΠΗΡΕΣΙΕΣ ΓΕΩΡΓΙΑΣ;69.150,00;49.388,96;118.538,96;7.590,06;110.948,90;7.590,06;0,00;7.590,06;110.948,90;7.590,06;110.948,90;0,00;0,00;-7.590,06;118.538,96
06.01.291.0000;Επιχορηγήσεις;56.150,00;-44.645,00;11.505,00;4.963,00;6.542,00;4.963,00;0,00;4.963,00;6.542,00;4.963,00;6.542,00;0,00;0,00;-4.963,00;11.505,00
06.01.291.0100;Επιχορηγήσεις από τον τακτικό κρατικό προϋπολογισμό;25.850,00;-24.317,00;1.533,00;1.533,00;0,00;1.533,00;0,00;1.533,00;0,00;1.533,00;0,00;0,00;0,00;-1.533,00;1.533,00
06.01.291.0150;Επιχορήγηση  για την κάλυψη του κόστους κρατικών αρμοδιοτήτων που μεταβιβάστηκαν στις Περιφέρειες.;25.850,00;-24.317,00;1.533,00;1.533,00;0,00;1.533,00;0,00;1.533,00;0,00;1.533,00;0,00;0,00;0,00;-1.533,00;1.533,00
06.01.291.0159;Επιχορήγηση  για λοιπές δαπάνες;25.850,00;-24.317,00;1.533,00;1.533,00;0,00;1.533,00;0,00;1.533,00;0,00;1.533,00;0,00;0,00;0,00;-1.533,00;1.533,00
06.01.291.0159.α;Επιχορήγηση για λοιπές δαπάνες (Αγροτική Ανάπτυξη);25.850,00;-24.317,00;1.533,00;1.533,00;0,00;1.533,00;0,00;1.533,00;0,00;1.533,00;0,00;0,00;0,00;-1.533,00;1.533,00
06.01.291.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ., Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα & Ειδικούς Λογαριασμούς Εσωτερικού;30.300,00;-20.328,00;9.972,00;3.430,00;6.542,00;3.430,00;0,00;3.430,00;6.542,00;3.430,00;6.542,00;0,00;0,00;-3.430,00;9.972,00
06.01.291.0210;Επιχορηγήσεις και Εισφορές από Ν.Π.Δ.Δ ,Ν.Π.Ι.Δ., Οργανισμούς ή Ειδικούς Λογαριασμούς Εσωτερικού.;30.300,00;-20.328,00;9.972,00;3.430,00;6.542,00;3.430,00;0,00;3.430,00;6.542,00;3.430,00;6.542,00;0,00;0,00;-3.430,00;9.972,00
06.01.291.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;30.300,00;-20.328,00;9.972,00;3.430,00;6.542,00;3.430,00;0,00;3.430,00;6.542,00;3.430,00;6.542,00;0,00;0,00;-3.430,00;9.972,00
06.01.291.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;13.000,00
06.01.291.1200;Έσοδα από τέλη και δικαιώματα;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;13.000,00
06.01.291.1250;Έσοδα Περιφερειών από Κ.Α.Π.;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;13.000,00
06.01.291.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;13.000,00
06.01.291.1252.α;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;13.000,00
06.01.291.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;933,75;933,75;2.250,90;-1.317,15;2.250,90;0,00;2.250,90;-1.317,15;2.250,90;-1.317,15;0,00;0,00;-2.250,90;933,75
06.01.291.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;933,75;933,75;2.250,90;-1.317,15;2.250,90;0,00;2.250,90;-1.317,15;2.250,90;-1.317,15;0,00;0,00;-2.250,90;933,75
06.01.291.3510;Τόκοι κεφαλαίων.;0,00;933,75;933,75;2.250,90;-1.317,15;2.250,90;0,00;2.250,90;-1.317,15;2.250,90;-1.317,15;0,00;0,00;-2.250,90;933,75
06.01.291.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;933,75;933,75;2.250,90;-1.317,15;2.250,90;0,00;2.250,90;-1.317,15;2.250,90;-1.317,15;0,00;0,00;-2.250,90;933,75
06.01.291.3511.α;Τόκοι από καταθέσεις σε τράπεζες (002480-06).;0,00;933,75;933,75;2.163,39;-1.229,64;2.163,39;0,00;2.163,39;-1.229,64;2.163,39;-1.229,64;0,00;0,00;-2.163,39;933,75
06.01.291.3511.γ;Τόκοι από καταθέσεις σε Τράπεζες (002484-81).;0,00;0,00;0,00;87,51;-87,51;87,51;0,00;87,51;-87,51;87,51;-87,51;0,00;0,00;-87,51;0,00
06.01.291.5000;Λοιπά Εσοδα;0,00;0,00;0,00;376,16;-376,16;376,16;0,00;376,16;-376,16;376,16;-376,16;0,00;0,00;-376,16;0,00
06.01.291.5500;Επιστροφές Χρημάτων;0,00;0,00;0,00;376,16;-376,16;376,16;0,00;376,16;-376,16;376,16;-376,16;0,00;0,00;-376,16;0,00
06.01.291.5510;Επιστροφές χρημάτων για τακτοποίηση χρηματικών ενταλμάτων και προκαταβολών.;0,00;0,00;0,00;376,16;-376,16;376,16;0,00;376,16;-376,16;376,16;-376,16;0,00;0,00;-376,16;0,00
06.01.291.5511;Επιστροφή χρημάτων για τακτοποίηση χρηματικών ενταλμάτων προπληρωμής;0,00;0,00;0,00;376,16;-376,16;376,16;0,00;376,16;-376,16;376,16;-376,16;0,00;0,00;-376,16;0,00
