Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Παραστατικά Εσόδων;Υπόλοιπο Παρ. Εσόδων ως προς Δ.Π.;Βεβαιωθέντα;Διαγραφές Παραγραφές;Τελικά Βεβαιωθέντα;Υπόλοιπο Βεβαιωθέντων    ως προς Δ.Π.;Εισπραχθέντα;Υπόλοιπο Εισπραχθέντων    ως προς Δ.Π.;Υπόλοιπο (Βεβαιωθέντα - Εισπραχθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.
06.01.151.5529.α;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλον (002486-70);0,00;0,00;0,00;320,00;-320,00;320,00;0,00;320,00;-320,00;320,00;-320,00;0,00;0,00;-320,00;0,00
06.01.151.5529.β;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται 002490-47;0,00;0,00;0,00;62.511,77;-62.511,77;62.511,77;0,00;62.511,77;-62.511,77;62.511,77;-62.511,77;0,00;0,00;-62.511,77;0,00
06.01.151.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;0,00;1.500.000,00;1.500.000,00;0,00;1.500.000,00;0,00;0,00;0,00;1.500.000,00;0,00;1.500.000,00;0,00;0,00;0,00;1.500.000,00
06.01.151.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);0,00;1.500.000,00;1.500.000,00;0,00;1.500.000,00;0,00;0,00;0,00;1.500.000,00;0,00;1.500.000,00;0,00;0,00;0,00;1.500.000,00
06.01.151.Τ122;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2490-47);0,00;1.500.000,00;1.500.000,00;0,00;1.500.000,00;0,00;0,00;0,00;1.500.000,00;0,00;1.500.000,00;0,00;0,00;0,00;1.500.000,00
06.01.153;ΥΠΗΡΕΣΙΕΣ ΠΑΙΔΙΚΩΝ ΕΞΟΧΩΝ - ΚΑΤΑΣΚΗΝΩΣΕΩΝ;0,00;0,00;0,00;2.031,05;-2.031,05;2.031,05;0,00;2.031,05;-2.031,05;2.031,05;-2.031,05;0,00;0,00;-2.031,05;0,00
06.01.153.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;2.031,05;-2.031,05;2.031,05;0,00;2.031,05;-2.031,05;2.031,05;-2.031,05;0,00;0,00;-2.031,05;0,00
06.01.153.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;2.031,05;-2.031,05;2.031,05;0,00;2.031,05;-2.031,05;2.031,05;-2.031,05;0,00;0,00;-2.031,05;0,00
06.01.153.3510;Τόκοι κεφαλαίων;0,00;0,00;0,00;2.031,05;-2.031,05;2.031,05;0,00;2.031,05;-2.031,05;2.031,05;-2.031,05;0,00;0,00;-2.031,05;0,00
06.01.153.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;2.031,05;-2.031,05;2.031,05;0,00;2.031,05;-2.031,05;2.031,05;-2.031,05;0,00;0,00;-2.031,05;0,00
06.01.153.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (002145-43).;0,00;0,00;0,00;62,66;-62,66;62,66;0,00;62,66;-62,66;62,66;-62,66;0,00;0,00;-62,66;0,00
06.01.153.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (002515-68).;0,00;0,00;0,00;1.968,39;-1.968,39;1.968,39;0,00;1.968,39;-1.968,39;1.968,39;-1.968,39;0,00;0,00;-1.968,39;0,00
06.01.191;ΥΠΗΡΕΣΙΕΣ ΠΡΩΤΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;8.415.215,00;1.941.251,12;10.356.466,12;4.543.077,37;5.813.388,75;4.543.077,37;0,00;4.543.077,37;5.813.388,75;4.543.077,37;5.813.388,75;0,00;0,00;-4.543.077,37;10.356.466,12
06.01.191.1000;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;3.607.615,00;1.925.520,00;5.533.135,00;4.500.738,75;1.032.396,25;4.500.738,75;0,00;4.500.738,75;1.032.396,25;4.500.738,75;1.032.396,25;0,00;0,00;-4.500.738,75;5.533.135,00
06.01.191.1200;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;3.607.615,00;1.925.520,00;5.533.135,00;4.500.738,75;1.032.396,25;4.500.738,75;0,00;4.500.738,75;1.032.396,25;4.500.738,75;1.032.396,25;0,00;0,00;-4.500.738,75;5.533.135,00
06.01.191.1250;Έσοδα  Περιφερειών από Κεντρικούς Αυτοτελείς Πόρους;3.607.615,00;1.925.520,00;5.533.135,00;4.500.738,75;1.032.396,25;4.500.738,75;0,00;4.500.738,75;1.032.396,25;4.500.738,75;1.032.396,25;0,00;0,00;-4.500.738,75;5.533.135,00
06.01.191.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;3.607.615,00;1.925.520,00;5.533.135,00;4.500.738,75;1.032.396,25;4.500.738,75;0,00;4.500.738,75;1.032.396,25;4.500.738,75;1.032.396,25;0,00;0,00;-4.500.738,75;5.533.135,00
06.01.191.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;15.731,12;15.731,12;42.338,62;-26.607,50;42.338,62;0,00;42.338,62;-26.607,50;42.338,62;-26.607,50;0,00;0,00;-42.338,62;15.731,12
06.01.191.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;15.731,12;15.731,12;42.338,62;-26.607,50;42.338,62;0,00;42.338,62;-26.607,50;42.338,62;-26.607,50;0,00;0,00;-42.338,62;15.731,12
06.01.191.3510;Τόκοι κεφαλαίων.;0,00;15.731,12;15.731,12;42.338,62;-26.607,50;42.338,62;0,00;42.338,62;-26.607,50;42.338,62;-26.607,50;0,00;0,00;-42.338,62;15.731,12
06.01.191.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;15.731,12;15.731,12;42.338,62;-26.607,50;42.338,62;0,00;42.338,62;-26.607,50;42.338,62;-26.607,50;0,00;0,00;-42.338,62;15.731,12
06.01.191.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (002144-00)-(κατανομή).;0,00;15.731,12;15.731,12;41.895,37;-26.164,25;41.895,37;0,00;41.895,37;-26.164,25;41.895,37;-26.164,25;0,00;0,00;-41.895,37;15.731,12
06.01.191.3511.δ;Τόκοι από καταθέσεις σε Τράπεζες (002498-03).;0,00;0,00;0,00;443,25;-443,25;443,25;0,00;443,25;-443,25;443,25;-443,25;0,00;0,00;-443,25;0,00
06.01.191.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;4.807.600,00;0,00;4.807.600,00;0,00;4.807.600,00;0,00;0,00;0,00;4.807.600,00;0,00;4.807.600,00;0,00;0,00;0,00;4.807.600,00
06.01.191.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2478-18);4.801.000,00;0,00;4.801.000,00;0,00;4.801.000,00;0,00;0,00;0,00;4.801.000,00;0,00;4.801.000,00;0,00;0,00;0,00;4.801.000,00
06.01.191.Τ122;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2498-03);6.600,00;0,00;6.600,00;0,00;6.600,00;0,00;0,00;0,00;6.600,00;0,00;6.600,00;0,00;0,00;0,00;6.600,00
06.01.192;ΥΠΗΡΕΣΙΕΣ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;7.400.615,00;2.314.151,12;9.714.766,12;4.542.634,12;5.172.132,00;4.542.634,12;0,00;4.542.634,12;5.172.132,00;4.542.634,12;5.172.132,00;0,00;0,00;-4.542.634,12;9.714.766,12
06.01.192.1000;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;3.607.615,00;2.298.420,00;5.906.035,00;4.500.738,75;1.405.296,25;4.500.738,75;0,00;4.500.738,75;1.405.296,25;4.500.738,75;1.405.296,25;0,00;0,00;-4.500.738,75;5.906.035,00
06.01.192.1200;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;3.607.615,00;2.298.420,00;5.906.035,00;4.500.738,75;1.405.296,25;4.500.738,75;0,00;4.500.738,75;1.405.296,25;4.500.738,75;1.405.296,25;0,00;0,00;-4.500.738,75;5.906.035,00
06.01.192.1250;Έσοδα Περιφερειών από Κεντρικούς Αυτοτελείς Πόρους.;3.607.615,00;2.298.420,00;5.906.035,00;4.500.738,75;1.405.296,25;4.500.738,75;0,00;4.500.738,75;1.405.296,25;4.500.738,75;1.405.296,25;0,00;0,00;-4.500.738,75;5.906.035,00
06.01.192.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;3.607.615,00;2.298.420,00;5.906.035,00;4.500.738,75;1.405.296,25;4.500.738,75;0,00;4.500.738,75;1.405.296,25;4.500.738,75;1.405.296,25;0,00;0,00;-4.500.738,75;5.906.035,00
06.01.192.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;15.731,12;15.731,12;41.895,37;-26.164,25;41.895,37;0,00;41.895,37;-26.164,25;41.895,37;-26.164,25;0,00;0,00;-41.895,37;15.731,12
06.01.192.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;15.731,12;15.731,12;41.895,37;-26.164,25;41.895,37;0,00;41.895,37;-26.164,25;41.895,37;-26.164,25;0,00;0,00;-41.895,37;15.731,12
06.01.192.3510;Τόκοι  κεφαλαίων.;0,00;15.731,12;15.731,12;41.895,37;-26.164,25;41.895,37;0,00;41.895,37;-26.164,25;41.895,37;-26.164,25;0,00;0,00;-41.895,37;15.731,12
06.01.192.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;15.731,12;15.731,12;41.895,37;-26.164,25;41.895,37;0,00;41.895,37;-26.164,25;41.895,37;-26.164,25;0,00;0,00;-41.895,37;15.731,12
06.01.192.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (002478-18)-(κατανομή).;0,00;15.731,12;15.731,12;41.895,37;-26.164,25;41.895,37;0,00;41.895,37;-26.164,25;41.895,37;-26.164,25;0,00;0,00;-41.895,37;15.731,12
06.01.192.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;3.793.000,00;0,00;3.793.000,00;0,00;3.793.000,00;0,00;0,00;0,00;3.793.000,00;0,00;3.793.000,00;0,00;0,00;0,00;3.793.000,00
06.01.192.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2478-18);3.793.000,00;0,00;3.793.000,00;0,00;3.793.000,00;0,00;0,00;0,00;3.793.000,00;0,00;3.793.000,00;0,00;0,00;0,00;3.793.000,00
06.01.291;ΥΠΗΡΕΣΙΕΣ ΓΕΩΡΓΙΑΣ;21.861,00;88.133,69;109.994,69;47.438,23;62.556,46;47.438,23;0,00;47.438,23;62.556,46;47.438,23;62.556,46;0,00;0,00;-47.438,23;109.994,69
06.01.291.0000;Επιχορηγήσεις;21.861,00;44.471,00;66.332,00;44.471,00;21.861,00;44.471,00;0,00;44.471,00;21.861,00;44.471,00;21.861,00;0,00;0,00;-44.471,00;66.332,00
06.01.291.0100;Επιχορηγήσεις από τον τακτικό κρατικό προϋπολογισμό;19.533,00;33.072,00;52.605,00;33.072,00;19.533,00;33.072,00;0,00;33.072,00;19.533,00;33.072,00;19.533,00;0,00;0,00;-33.072,00;52.605,00
06.01.291.0150;Επιχορήγηση  για την κάλυψη του κόστους κρατικών αρμοδιοτήτων που μεταβιβάστηκαν στις Περιφέρειες.;19.533,00;33.072,00;52.605,00;33.072,00;19.533,00;33.072,00;0,00;33.072,00;19.533,00;33.072,00;19.533,00;0,00;0,00;-33.072,00;52.605,00
06.01.291.0159;Επιχορήγηση  για λοιπές δαπάνες;19.533,00;33.072,00;52.605,00;33.072,00;19.533,00;33.072,00;0,00;33.072,00;19.533,00;33.072,00;19.533,00;0,00;0,00;-33.072,00;52.605,00
06.01.291.0159.α;Επιχορήγηση για λοιπές δαπάνες (Αγροτική Ανάπτυξη);19.533,00;33.072,00;52.605,00;33.072,00;19.533,00;33.072,00;0,00;33.072,00;19.533,00;33.072,00;19.533,00;0,00;0,00;-33.072,00;52.605,00
06.01.291.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ., Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα & Ειδικούς Λογαριασμούς Εσωτερικού;2.328,00;11.399,00;13.727,00;11.399,00;2.328,00;11.399,00;0,00;11.399,00;2.328,00;11.399,00;2.328,00;0,00;0,00;-11.399,00;13.727,00
06.01.291.0210;Επιχορηγήσεις και Εισφορές από Ν.Π.Δ.Δ ,Ν.Π.Ι.Δ., Οργανισμούς ή Ειδικούς Λογαριασμούς Εσωτερικού.;2.328,00;11.399,00;13.727,00;11.399,00;2.328,00;11.399,00;0,00;11.399,00;2.328,00;11.399,00;2.328,00;0,00;0,00;-11.399,00;13.727,00
06.01.291.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;2.328,00;11.399,00;13.727,00;11.399,00;2.328,00;11.399,00;0,00;11.399,00;2.328,00;11.399,00;2.328,00;0,00;0,00;-11.399,00;13.727,00
06.01.291.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;2.954,30;-2.954,30;2.954,30;0,00;2.954,30;-2.954,30;2.954,30;-2.954,30;0,00;0,00;-2.954,30;0,00
06.01.291.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;2.954,30;-2.954,30;2.954,30;0,00;2.954,30;-2.954,30;2.954,30;-2.954,30;0,00;0,00;-2.954,30;0,00
06.01.291.3510;Τόκοι κεφαλαίων.;0,00;0,00;0,00;2.954,30;-2.954,30;2.954,30;0,00;2.954,30;-2.954,30;2.954,30;-2.954,30;0,00;0,00;-2.954,30;0,00
06.01.291.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;2.954,30;-2.954,30;2.954,30;0,00;2.954,30;-2.954,30;2.954,30;-2.954,30;0,00;0,00;-2.954,30;0,00
06.01.291.3511.α;Τόκοι από καταθέσεις σε τράπεζες (002480-06).;0,00;0,00;0,00;2.858,26;-2.858,26;2.858,26;0,00;2.858,26;-2.858,26;2.858,26;-2.858,26;0,00;0,00;-2.858,26;0,00
06.01.291.3511.γ;Τόκοι από καταθέσεις σε Τράπεζες (002484-81).;0,00;0,00;0,00;96,04;-96,04;96,04;0,00;96,04;-96,04;96,04;-96,04;0,00;0,00;-96,04;0,00
06.01.291.5000;Λοιπά Εσοδα;0,00;0,00;0,00;12,93;-12,93;12,93;0,00;12,93;-12,93;12,93;-12,93;0,00;0,00;-12,93;0,00
06.01.291.5500;Επιστροφές Χρημάτων;0,00;0,00;0,00;12,93;-12,93;12,93;0,00;12,93;-12,93;12,93;-12,93;0,00;0,00;-12,93;0,00
06.01.291.5510;Επιστροφές χρημάτων για τακτοποίηση χρηματικών ενταλμάτων και προκαταβολών.;0,00;0,00;0,00;12,93;-12,93;12,93;0,00;12,93;-12,93;12,93;-12,93;0,00;0,00;-12,93;0,00
06.01.291.5511;Επιστροφή χρημάτων για τακτοποίηση χρηματικών ενταλμάτων προπληρωμής;0,00;0,00;0,00;12,93;-12,93;12,93;0,00;12,93;-12,93;12,93;-12,93;0,00;0,00;-12,93;0,00
06.01.291.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;0,00;43.662,69;43.662,69;0,00;43.662,69;0,00;0,00;0,00;43.662,69;0,00;43.662,69;0,00;0,00;0,00;43.662,69
06.01.291.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);0,00;43.662,69;43.662,69;0,00;43.662,69;0,00;0,00;0,00;43.662,69;0,00;43.662,69;0,00;0,00;0,00;43.662,69
06.01.291.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2480-06);0,00;40.739,88;40.739,88;0,00;40.739,88;0,00;0,00;0,00;40.739,88;0,00;40.739,88;0,00;0,00;0,00;40.739,88
06.01.291.Τ122;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2484-81);0,00;2.922,81;2.922,81;0,00;2.922,81;0,00;0,00;0,00;2.922,81;0,00;2.922,81;0,00;0,00;0,00;2.922,81
06.01.292;ΥΠΗΡΕΣΙΕΣ ΚΤΗΝΟΤΡΟΦΙΑΣ;37.650,00;202.820,93;240.470,93;86.484,81;153.986,12;86.484,81;0,00;86.484,81;153.986,12;86.484,81;153.986,12;0,00;0,00;-86.484,81;240.470,93
06.01.292.0000;Επιχορηγήσεις;35.000,00;73.770,00;108.770,00;73.770,00;35.000,00;73.770,00;0,00;73.770,00;35.000,00;73.770,00;35.000,00;0,00;0,00;-73.770,00;108.770,00
06.01.292.0100;Επιχορήγηση από τον τακτικό κρατικό προϋπολογισμό;35.000,00;51.640,00;86.640,00;51.640,00;35.000,00;51.640,00;0,00;51.640,00;35.000,00;51.640,00;35.000,00;0,00;0,00;-51.640,00;86.640,00
06.01.292.0150;Επιχορηγήσεις για την κάλυψη του κόστους κρατικών αρμοδιοτήτων που μεταβιβάστηκαν στις Περιφέρειες.;35.000,00;51.640,00;86.640,00;51.640,00;35.000,00;51.640,00;0,00;51.640,00;35.000,00;51.640,00;35.000,00;0,00;0,00;-51.640,00;86.640,00
06.01.292.0159;Επιχορήγηση  για λοιπές δαπάνες;35.000,00;51.640,00;86.640,00;51.640,00;35.000,00;51.640,00;0,00;51.640,00;35.000,00;51.640,00;35.000,00;0,00;0,00;-51.640,00;86.640,00
06.01.292.0159.α;Επιχορήγηση  για λοιπές δαπάνες;35.000,00;51.640,00;86.640,00;51.640,00;35.000,00;51.640,00;0,00;51.640,00;35.000,00;51.640,00;35.000,00;0,00;0,00;-51.640,00;86.640,00
06.01.292.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ, Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα και Ειδικούς Λογαριασμούς Εσωτερικού;0,00;22.130,00;22.130,00;22.130,00;0,00;22.130,00;0,00;22.130,00;0,00;22.130,00;0,00;0,00;0,00;-22.130,00;22.130,00
06.01.292.0210;Επιχορηγήσεις και Εισφορές από Ν.Π.Δ.Δ., Οργανισμούς ή Ειδικούς Λογαριασμούς Εσωτερικού.;0,00;22.130,00;22.130,00;22.130,00;0,00;22.130,00;0,00;22.130,00;0,00;22.130,00;0,00;0,00;0,00;-22.130,00;22.130,00
06.01.292.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ., Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;22.130,00;22.130,00;22.130,00;0,00;22.130,00;0,00;22.130,00;0,00;22.130,00;0,00;0,00;0,00;-22.130,00;22.130,00
06.01.292.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;2.650,00;0,00;2.650,00;3.494,75;-844,75;3.494,75;0,00;3.494,75;-844,75;3.494,75;-844,75;0,00;0,00;-3.494,75;2.650,00
06.01.292.1200;Έσοδα από τέλη και δικαιώματα;2.650,00;0,00;2.650,00;3.494,75;-844,75;3.494,75;0,00;3.494,75;-844,75;3.494,75;-844,75;0,00;0,00;-3.494,75;2.650,00
06.01.292.1250;Έσοδα Περιφερειών από Κ.Α.Π.;2.650,00;0,00;2.650,00;3.494,75;-844,75;3.494,75;0,00;3.494,75;-844,75;3.494,75;-844,75;0,00;0,00;-3.494,75;2.650,00
06.01.292.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;2.650,00;0,00;2.650,00;3.494,75;-844,75;3.494,75;0,00;3.494,75;-844,75;3.494,75;-844,75;0,00;0,00;-3.494,75;2.650,00
06.01.292.1252.α;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;2.650,00;0,00;2.650,00;3.494,75;-844,75;3.494,75;0,00;3.494,75;-844,75;3.494,75;-844,75;0,00;0,00;-3.494,75;2.650,00
06.01.292.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;4.930,07;-4.930,07;4.930,07;0,00;4.930,07;-4.930,07;4.930,07;-4.930,07;0,00;0,00;-4.930,07;0,00
06.01.292.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;4.930,07;-4.930,07;4.930,07;0,00;4.930,07;-4.930,07;4.930,07;-4.930,07;0,00;0,00;-4.930,07;0,00
06.01.292.3510;Τόκοι κεφαλαίων.;0,00;0,00;0,00;4.930,07;-4.930,07;4.930,07;0,00;4.930,07;-4.930,07;4.930,07;-4.930,07;0,00;0,00;-4.930,07;0,00
06.01.292.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;4.930,07;-4.930,07;4.930,07;0,00;4.930,07;-4.930,07;4.930,07;-4.930,07;0,00;0,00;-4.930,07;0,00
06.01.292.3511.α;Τόκοι από καταθέσεις σε Τράπεζες  (002483-38).;0,00;0,00;0,00;4.733,72;-4.733,72;4.733,72;0,00;4.733,72;-4.733,72;4.733,72;-4.733,72;0,00;0,00;-4.733,72;0,00
06.01.292.3511.γ;Τόκοι από καταθέσεις σε Τράπεζες (002518-03).;0,00;0,00;0,00;196,35;-196,35;196,35;0,00;196,35;-196,35;196,35;-196,35;0,00;0,00;-196,35;0,00
06.01.292.5000;Λοιπά Εσοδα;0,00;0,00;0,00;4.289,99;-4.289,99;4.289,99;0,00;4.289,99;-4.289,99;4.289,99;-4.289,99;0,00;0,00;-4.289,99;0,00
06.01.292.5500;Επιστροφές Χρημάτων;0,00;0,00;0,00;4.289,99;-4.289,99;4.289,99;0,00;4.289,99;-4.289,99;4.289,99;-4.289,99;0,00;0,00;-4.289,99;0,00
06.01.292.5510;Επιστροφές  χρημάτων για τακτοποίηση χρηματικών ενταλμάτων και προκαταβολών.;0,00;0,00;0,00;760,38;-760,38;760,38;0,00;760,38;-760,38;760,38;-760,38;0,00;0,00;-760,38;0,00
06.01.292.5511;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ;0,00;0,00;0,00;760,38;-760,38;760,38;0,00;760,38;-760,38;760,38;-760,38;0,00;0,00;-760,38;0,00
06.01.292.5520;Επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;0,00;0,00;0,00;3.529,61;-3.529,61;3.529,61;0,00;3.529,61;-3.529,61;3.529,61;-3.529,61;0,00;0,00;-3.529,61;0,00
06.01.292.5529;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;0,00;0,00;0,00;3.529,61;-3.529,61;3.529,61;0,00;3.529,61;-3.529,61;3.529,61;-3.529,61;0,00;0,00;-3.529,61;0,00
06.01.292.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;0,00;129.050,93;129.050,93;0,00;129.050,93;0,00;0,00;0,00;129.050,93;0,00;129.050,93;0,00;0,00;0,00;129.050,93
06.01.292.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);0,00;129.050,93;129.050,93;0,00;129.050,93;0,00;0,00;0,00;129.050,93;0,00;129.050,93;0,00;0,00;0,00;129.050,93
06.01.292.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2483-38);0,00;123.033,88;123.033,88;0,00;123.033,88;0,00;0,00;0,00;123.033,88;0,00;123.033,88;0,00;0,00;0,00;123.033,88
06.01.292.Τ122;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2518-03);0,00;6.017,05;6.017,05;0,00;6.017,05;0,00;0,00;0,00;6.017,05;0,00;6.017,05;0,00;0,00;0,00;6.017,05
06.01.293;ΥΠΗΡΕΣΙΕΣ ΑΛΙΕΙΑΣ;0,00;292,98;292,98;9,64;283,34;9,64;0,00;9,64;283,34;9,64;283,34;0,00;0,00;-9,64;292,98
06.01.293.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;9,64;-9,64;9,64;0,00;9,64;-9,64;9,64;-9,64;0,00;0,00;-9,64;0,00
06.01.293.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;9,64;-9,64;9,64;0,00;9,64;-9,64;9,64;-9,64;0,00;0,00;-9,64;0,00
