Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Παραστατικά Εσόδων;Υπόλοιπο Παρ. Εσόδων ως προς Δ.Π.;Βεβαιωθέντα;Διαγραφές Παραγραφές;Τελικά Βεβαιωθέντα;Υπόλοιπο Βεβαιωθέντων    ως προς Δ.Π.;Εισπραχθέντα;Υπόλοιπο Εισπραχθέντων    ως προς Δ.Π.;Υπόλοιπο (Βεβαιωθέντα - Εισπραχθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.
06.01.071.9474.0.0;Επενδύσεις Υπουργείου Πολιτισμού - Γ.Γ.Α. Γενικά;0,00;94.183,01;94.183,01;0,00;94.183,01;0,00;0,00;0,00;94.183,01;0,00;94.183,01;0,00;0,00;0,00;94.183,01
06.01.071.9474.0.39;ΓΓΑ-Κοινότητα Πεύκων:ανέγερση κλειστού γυμναστηρίου τύπου Τ11β & γηπέδου ποδοσφαίρου με χλοοτάπητα;0,00;30.477,48;30.477,48;231.300,00;-200.822,52;231.300,00;0,00;231.300,00;-200.822,52;231.300,00;-200.822,52;0,00;0,00;-231.300,00;30.477,48
06.01.071.9474.0.42;ΓΓΑ-Πρόγραμμα Εργασιακού Αθλητισμού-Κατασκευή γηπέδων αθλοπαιδιών στο 1ο ΚΕΠ Χορτιάτη Ν. Θεσ/νίκης;0,00;26.287,98;26.287,98;125.240,51;-98.952,53;125.240,51;0,00;125.240,51;-98.952,53;125.240,51;-98.952,53;0,00;0,00;-125.240,51;26.287,98
06.01.071.9474.0.43;ΓΓΑ-Επίστρωση Συνθετικού Τάπητα στο Βοηθητικό Στίβο Καυτατζογλείου Σταδίου;0,00;0,00;0,00;7.725,59;-7.725,59;7.725,59;0,00;7.725,59;-7.725,59;7.725,59;-7.725,59;0,00;0,00;-7.725,59;0,00
06.01.071.9474.0.46;Επιχορηγήσεις ΓΓΑ: Δήμος Ευόσμου Θεσ/νίκης:Ανέγερση Κλειστού Κολυμβητηρίου;0,00;294.135,36;294.135,36;1.401.311,86;-1.107.176,50;1.401.311,86;0,00;1.401.311,86;-1.107.176,50;1.401.311,86;-1.107.176,50;0,00;0,00;-1.401.311,86;294.135,36
06.01.071.9474.0.50;Κατασκευή στίβου & λοιπές εργασίες στα ΤΕΦΑΑ Πανεπιστημίου στη Θέρμη-αποδυτήρια στα γήπεδα Π1-Π2-Π3-Π6,συνθετικός χλοοτάπητας & ηλεκτροφωτισμός στα γήπεδα Π1-Π2;0,00;22.994,55;22.994,55;330.750,00;-307.755,45;330.750,00;0,00;330.750,00;-307.755,45;330.750,00;-307.755,45;0,00;0,00;-330.750,00;22.994,55
06.01.071.9475;Επιχορηγήσεις Υπουργείου Υγείας;0,00;21.460,53;21.460,53;19.744,68;1.715,85;19.744,68;0,00;19.744,68;1.715,85;19.744,68;1.715,85;0,00;0,00;-19.744,68;21.460,53
06.01.071.9475.0;Επιχορηγήσεις Υπουργείου Υγείας;0,00;21.460,53;21.460,53;19.744,68;1.715,85;19.744,68;0,00;19.744,68;1.715,85;19.744,68;1.715,85;0,00;0,00;-19.744,68;21.460,53
06.01.071.9475.0.6;Επιχορηγήσεις Υπ. Υγείας-ΣΑΕ 093-Επισκευή, συντήρηση, βελτίωση εγκαταστάσεων στην κατασκήνωση Αγ. Τριάδος Θες/νίκης;0,00;21.460,53;21.460,53;19.744,68;1.715,85;19.744,68;0,00;19.744,68;1.715,85;19.744,68;1.715,85;0,00;0,00;-19.744,68;21.460,53
06.01.071.9479;Επιχορηγήσεις άλλων Υπουργείων;0,00;7.194.899,86;7.194.899,86;6.915.846,97;279.052,89;6.915.846,97;0,00;6.915.846,97;279.052,89;6.915.846,97;279.052,89;0,00;0,00;-6.915.846,97;7.194.899,86
06.01.071.9479.β;Επιχορηγήσεις Υ.ΠΕ.ΧΩ.Δ.Ε.;0,00;7.194.899,86;7.194.899,86;6.975.655,00;219.244,86;6.975.655,00;0,00;6.975.655,00;219.244,86;6.975.655,00;219.244,86;0,00;0,00;-6.975.655,00;7.194.899,86
06.01.071.9479.β.2;Επιχορηγήσεις Υ.ΠΕ.ΧΩ.Δ.Ε. - Δημαρχειακό Μέγαρο Θεσ/νίκης ( 50 010 7300000 021 );0,00;6.975.655,00;6.975.655,00;6.975.655,00;0,00;6.975.655,00;0,00;6.975.655,00;0,00;6.975.655,00;0,00;0,00;0,00;-6.975.655,00;6.975.655,00
06.01.071.9479.β.3;Επιχορηγήσεις Υ.ΠΕ.ΧΩ.Δ.Ε.-Αποκατάσταση Λίμνης Κορώνειας Ν. Θεσσαλονίκης;0,00;219.244,86;219.244,86;0,00;219.244,86;0,00;0,00;0,00;219.244,86;0,00;219.244,86;0,00;0,00;0,00;219.244,86
06.01.071.9479.δ;Επιχορηγήσεις Υπουργείου Ανάπτυξης;0,00;0,00;0,00;-12.434,98;12.434,98;-12.434,98;0,00;-12.434,98;12.434,98;-12.434,98;12.434,98;0,00;0,00;12.434,98;0,00
06.01.071.9479.δ.1;Επιχορηγήσεις Υπουργείου Ανάπτυξης - Κέντρο Υποδοχής Επενδυτών ( 33 021 02730006 018 );0,00;0,00;0,00;-12.434,98;12.434,98;-12.434,98;0,00;-12.434,98;12.434,98;-12.434,98;12.434,98;0,00;0,00;12.434,98;0,00
06.01.071.9479.ε;Επιχορηγήσεις Υπουργείου Μεταφορών & Επικοινωνιών;0,00;0,00;0,00;-47.373,05;47.373,05;-47.373,05;0,00;-47.373,05;47.373,05;-47.373,05;47.373,05;0,00;0,00;47.373,05;0,00
06.01.071.9479.ε.1;Επιχορηγήσεις Υπουργείου Μεταφορών & Επικοινωνιών-ΣΑΕ063/3 Δημιουργία πιστών εξέτασης υποψηφίων οδηγών της Ν.Α. Θεσ/νίκης;0,00;0,00;0,00;-47.373,05;47.373,05;-47.373,05;0,00;-47.373,05;47.373,05;-47.373,05;47.373,05;0,00;0,00;47.373,05;0,00
06.01.071.9900;Επιχορηγήσεις ΕΕ για λοιπούς σκοπούς;0,00;2.753.323,05;2.753.323,05;598.117,42;2.155.205,63;598.117,42;0,00;598.117,42;2.155.205,63;598.117,42;2.155.205,63;0,00;0,00;-598.117,42;2.753.323,05
06.01.071.9920;Έσοδα από επιχορηγήσεις της Ευρωπαϊκής Ένωσης;0,00;2.753.323,05;2.753.323,05;598.117,42;2.155.205,63;598.117,42;0,00;598.117,42;2.155.205,63;598.117,42;2.155.205,63;0,00;0,00;-598.117,42;2.753.323,05
06.01.071.9929;Επιχορηγήσεις από ΕΕ για λοιπούς σκοπούς;0,00;2.753.323,05;2.753.323,05;598.117,42;2.155.205,63;598.117,42;0,00;598.117,42;2.155.205,63;598.117,42;2.155.205,63;0,00;0,00;-598.117,42;2.753.323,05
06.01.071.9929.γ;Επιχορηγήσεις από ΕΕ για λοιπούς σκοπούς - Σ.Α.Ε.Π.;0,00;2.513.323,05;2.513.323,05;598.117,42;1.915.205,63;598.117,42;0,00;598.117,42;1.915.205,63;598.117,42;1.915.205,63;0,00;0,00;-598.117,42;2.513.323,05
06.01.071.9929.γ.0;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς Σ.Α.Ε.Π. - Γενικά;0,00;1.824.077,49;1.824.077,49;0,00;1.824.077,49;0,00;0,00;0,00;1.824.077,49;0,00;1.824.077,49;0,00;0,00;0,00;1.824.077,49
06.01.071.9929.γ.17;Επιχορηγήσεις Ε.Ε. για λοιπούς σκοπούς - Σ.Α.Ε.Π 008/3.Αποκατάσταση ζημιών από τις πλημμύρες του 2006-έργα αντιπλημμυρικής προστασίας αρμοδιότητας ΝΑΘ;0,00;389.245,56;389.245,56;301.883,30;87.362,26;301.883,30;0,00;301.883,30;87.362,26;301.883,30;87.362,26;0,00;0,00;-301.883,30;389.245,56
06.01.071.9929.γ.22;Επιχορηγήσεις Ε.Ε. για λοιπούς σκοπούς - Σ.Α.Ε.Π 008-Επιχορήγηση Ν.Α. Θεσσαλονίκης για την διοργάνωση πολιτιστικών εκδηλώσεων;0,00;70.000,00;70.000,00;0,00;70.000,00;0,00;0,00;0,00;70.000,00;0,00;70.000,00;0,00;0,00;0,00;70.000,00
06.01.071.9929.γ.25;Επιχορηγήσεις Ε.Ε. για λοιπούς σκοπούς - Σ.Α.Ε.Π 008-Εργασίες αποκατάστασης οδοστρώματος της επαρχιακής οδού Λαγκαδά-Ρεντίνας στη περιοχή του χειμάρρου Σχολαρίου;0,00;100.000,00;100.000,00;0,00;100.000,00;0,00;0,00;0,00;100.000,00;0,00;100.000,00;0,00;0,00;0,00;100.000,00
06.01.071.9929.γ.26;"Επιχορηγήσεις Ε.Ε. για λοιπούς σκοπούς - Σ.Α.Ε.Π 008/8 ""ΕΥΡΙΠΙΔΕΙΑ""";0,00;30.000,00;30.000,00;0,00;30.000,00;0,00;0,00;0,00;30.000,00;0,00;30.000,00;0,00;0,00;0,00;30.000,00
06.01.071.9929.γ.8;Επιχορηγήσεις Ε.Ε. για λοιπούς σκοπούς - Σ.Α.Ε.Π.  Δημιουργία προπονητικού κέντρου αθλητισμού στο Δήμο Θερμαϊκού ( 18 026 10800000 019 );0,00;100.000,00;100.000,00;296.234,12;-196.234,12;296.234,12;0,00;296.234,12;-196.234,12;296.234,12;-196.234,12;0,00;0,00;-296.234,12;100.000,00
06.01.071.9929.δ;Επιχορηγήσεις από ΕΕ για λοιπούς σκοπούς - Σ.Α.Μ.Π.;0,00;240.000,00;240.000,00;0,00;240.000,00;0,00;0,00;0,00;240.000,00;0,00;240.000,00;0,00;0,00;0,00;240.000,00
06.01.071.9929.δ.0;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς - Σ.Α.Μ.Π. Γενικά;0,00;240.000,00;240.000,00;0,00;240.000,00;0,00;0,00;0,00;240.000,00;0,00;240.000,00;0,00;0,00;0,00;240.000,00
06.01.071.Τ000;Ταμειακό Υπόλοιπο;7.303.733,06;0,00;7.303.733,06;0,00;7.303.733,06;0,00;0,00;0,00;7.303.733,06;0,00;7.303.733,06;0,00;0,00;0,00;7.303.733,06
06.01.071.ΤΑ00;Ταμειακό Υπόλοιπο;7.303.733,06;0,00;7.303.733,06;0,00;7.303.733,06;0,00;0,00;0,00;7.303.733,06;0,00;7.303.733,06;0,00;0,00;0,00;7.303.733,06
06.01.071.ΤΑΜ0;Ταμειακό Υπόλοιπο;7.303.733,06;0,00;7.303.733,06;0,00;7.303.733,06;0,00;0,00;0,00;7.303.733,06;0,00;7.303.733,06;0,00;0,00;0,00;7.303.733,06
06.01.071.ΤΑΜΥ;Ταμειακό Υπόλοιπο;7.303.733,06;0,00;7.303.733,06;0,00;7.303.733,06;0,00;0,00;0,00;7.303.733,06;0,00;7.303.733,06;0,00;0,00;0,00;7.303.733,06
06.01.071.ΤΑΜΥ.02;Ταμειακό Υπόλοιπο;728.601,48;0,00;728.601,48;0,00;728.601,48;0,00;0,00;0,00;728.601,48;0,00;728.601,48;0,00;0,00;0,00;728.601,48
06.01.071.ΤΑΜΥ.03;Ταμειαό Υπόλοιπο Τράπεζα Ελλάδος;6.575.131,58;0,00;6.575.131,58;0,00;6.575.131,58;0,00;0,00;0,00;6.575.131,58;0,00;6.575.131,58;0,00;0,00;0,00;6.575.131,58
06.01.072α;ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ - ΟΙΚΟΝΟΜΙΚΟΥ / ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ;77.722.249,65;-28.822.287,09;48.899.962,56;14.506.592,80;34.393.369,76;14.506.592,80;0,00;14.506.592,80;34.393.369,76;14.506.592,80;34.393.369,76;0,00;0,00;-14.506.592,80;48.899.962,56
06.01.072α.0000;Επιχορηγήσεις;0,00;1.399.524,89;1.399.524,89;1.399.524,89;0,00;1.399.524,89;0,00;1.399.524,89;0,00;1.399.524,89;0,00;0,00;0,00;-1.399.524,89;1.399.524,89
06.01.072α.0100;Επιχορήγηση απο τον τακτικό κρατικό προυπολογισμό;0,00;1.399.524,89;1.399.524,89;1.399.524,89;0,00;1.399.524,89;0,00;1.399.524,89;0,00;1.399.524,89;0,00;0,00;0,00;-1.399.524,89;1.399.524,89
06.01.072α.0150;Επιχορήγηση  για την κάλυψη του κόστους κρατικών αρμοδιοτήτων που μεταβιβάστηκαν στις Περιφέρειες.;0,00;1.399.524,89;1.399.524,89;1.399.524,89;0,00;1.399.524,89;0,00;1.399.524,89;0,00;1.399.524,89;0,00;0,00;0,00;-1.399.524,89;1.399.524,89
06.01.072α.0159;Επιχορήγηση  για λοιπές δαπάνες;0,00;1.399.524,89;1.399.524,89;1.399.524,89;0,00;1.399.524,89;0,00;1.399.524,89;0,00;1.399.524,89;0,00;0,00;0,00;-1.399.524,89;1.399.524,89
06.01.072α.0159.01;Υπηρεσίες Διοίκησης - Επιχορήγηση  για λοιπές δαπάνες;0,00;1.399.524,89;1.399.524,89;1.399.524,89;0,00;1.399.524,89;0,00;1.399.524,89;0,00;1.399.524,89;0,00;0,00;0,00;-1.399.524,89;1.399.524,89
06.01.072α.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;44.171.223,90;-31.029.842,63;13.141.381,27;10.847.376,93;2.294.004,34;10.847.376,93;0,00;10.847.376,93;2.294.004,34;10.847.376,93;2.294.004,34;0,00;0,00;-10.847.376,93;13.141.381,27
06.01.072α.1200;Έσοδα από τέλη και δικαιώματα;44.171.223,90;-31.029.842,63;13.141.381,27;10.847.376,93;2.294.004,34;10.847.376,93;0,00;10.847.376,93;2.294.004,34;10.847.376,93;2.294.004,34;0,00;0,00;-10.847.376,93;13.141.381,27
06.01.072α.1220;Έσοδα από τέλη και δικαιώματα;5.150.000,00;0,00;5.150.000,00;3.585.697,88;1.564.302,12;3.585.697,88;0,00;3.585.697,88;1.564.302,12;3.585.697,88;1.564.302,12;0,00;0,00;-3.585.697,88;5.150.000,00
06.01.072α.1226;Έσοδα από άδειες τελών & μεταβίβασης αυτοκινήτων & οχημάτων;5.000.000,00;0,00;5.000.000,00;3.495.681,79;1.504.318,21;3.495.681,79;0,00;3.495.681,79;1.504.318,21;3.495.681,79;1.504.318,21;0,00;0,00;-3.495.681,79;5.000.000,00
06.01.072α.1227;Έσοδα από παράβολα;150.000,00;0,00;150.000,00;90.016,09;59.983,91;90.016,09;0,00;90.016,09;59.983,91;90.016,09;59.983,91;0,00;0,00;-90.016,09;150.000,00
06.01.072α.1227.α;Δ/νση Βιομηχανίας 002476-29;150.000,00;0,00;150.000,00;42.538,50;107.461,50;42.538,50;0,00;42.538,50;107.461,50;42.538,50;107.461,50;0,00;0,00;-42.538,50;150.000,00
06.01.072α.1227.β;Έσοδα από παράβολα 002477-72;0,00;0,00;0,00;21.175,21;-21.175,21;21.175,21;0,00;21.175,21;-21.175,21;21.175,21;-21.175,21;0,00;0,00;-21.175,21;0,00
06.01.072α.1227.γ;Δ/νση Κοινωνικής Πρόνοιας  2142-11;0,00;0,00;0,00;882,00;-882,00;882,00;0,00;882,00;-882,00;882,00;-882,00;0,00;0,00;-882,00;0,00
06.01.072α.1227.ε;Δ/νση Βιομηχανίας 002488-59;0,00;0,00;0,00;12.384,50;-12.384,50;12.384,50;0,00;12.384,50;-12.384,50;12.384,50;-12.384,50;0,00;0,00;-12.384,50;0,00
06.01.072α.1227.η;Δ/νση Βιομηχανίας 002487-16;0,00;0,00;0,00;12.467,00;-12.467,00;12.467,00;0,00;12.467,00;-12.467,00;12.467,00;-12.467,00;0,00;0,00;-12.467,00;0,00
06.01.072α.1227.θ;Παράβολα Δ/νσης Ανάπτυξης;0,00;0,00;0,00;568,88;-568,88;568,88;0,00;568,88;-568,88;568,88;-568,88;0,00;0,00;-568,88;0,00
06.01.072α.1250;Έσοδα Ν.Α.από Κεντρικούς Αυτοτελείς Πόρους;39.021.223,90;-31.029.842,63;7.991.381,27;7.261.679,05;729.702,22;7.261.679,05;0,00;7.261.679,05;729.702,22;7.261.679,05;729.702,22;0,00;0,00;-7.261.679,05;7.991.381,27
06.01.072α.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;39.021.223,90;-31.029.842,63;7.991.381,27;7.261.679,05;729.702,22;7.261.679,05;0,00;7.261.679,05;729.702,22;7.261.679,05;729.702,22;0,00;0,00;-7.261.679,05;7.991.381,27
06.01.072α.1252.α;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;7.296.072,00;0,00;7.296.072,00;7.166.422,15;129.649,85;7.166.422,15;0,00;7.166.422,15;129.649,85;7.166.422,15;129.649,85;0,00;0,00;-7.166.422,15;7.296.072,00
06.01.072α.1252.β;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;31.725.151,90;-31.029.842,63;695.309,27;95.256,90;600.052,37;95.256,90;0,00;95.256,90;600.052,37;95.256,90;600.052,37;0,00;0,00;-95.256,90;695.309,27
06.01.072α.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;1.266.322,88;-1.266.322,88;1.266.322,88;0,00;1.266.322,88;-1.266.322,88;1.266.322,88;-1.266.322,88;0,00;0,00;-1.266.322,88;0,00
06.01.072α.3500;Πρόσοδοι του Ν.Π.Δ.Δ από Κεφάλαια, Κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;1.266.322,88;-1.266.322,88;1.266.322,88;0,00;1.266.322,88;-1.266.322,88;1.266.322,88;-1.266.322,88;0,00;0,00;-1.266.322,88;0,00
06.01.072α.3510;Τόκοι κεφαλαίων;0,00;0,00;0,00;1.266.322,88;-1.266.322,88;1.266.322,88;0,00;1.266.322,88;-1.266.322,88;1.266.322,88;-1.266.322,88;0,00;0,00;-1.266.322,88;0,00
06.01.072α.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;1.266.322,88;-1.266.322,88;1.266.322,88;0,00;1.266.322,88;-1.266.322,88;1.266.322,88;-1.266.322,88;0,00;0,00;-1.266.322,88;0,00
06.01.072α.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (002166-71).;0,00;0,00;0,00;33.090,48;-33.090,48;33.090,48;0,00;33.090,48;-33.090,48;33.090,48;-33.090,48;0,00;0,00;-33.090,48;0,00
06.01.072α.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (002142-11).;0,00;0,00;0,00;4.538,47;-4.538,47;4.538,47;0,00;4.538,47;-4.538,47;4.538,47;-4.538,47;0,00;0,00;-4.538,47;0,00
06.01.072α.3511.γ;Τόκοι από καταθέσεις σε Τράπεζες (002167-17).;0,00;0,00;0,00;115.342,46;-115.342,46;115.342,46;0,00;115.342,46;-115.342,46;115.342,46;-115.342,46;0,00;0,00;-115.342,46;0,00
06.01.072α.3511.ε;Τόκοι από καταθέσεις σε Τράπεζες (002295-91).;0,00;0,00;0,00;60,19;-60,19;60,19;0,00;60,19;-60,19;60,19;-60,19;0,00;0,00;-60,19;0,00
06.01.072α.3511.ζ;Τόκοι από καταθέσεις σε Τράπεζες (002296-37).;0,00;0,00;0,00;487,78;-487,78;487,78;0,00;487,78;-487,78;487,78;-487,78;0,00;0,00;-487,78;0,00
06.01.072α.3511.η;Τόκοι από καταθέσεις σε Τράπεζες (002143-54).;0,00;0,00;0,00;347,15;-347,15;347,15;0,00;347,15;-347,15;347,15;-347,15;0,00;0,00;-347,15;0,00
06.01.072α.3511.θ;Τόκοι από καταθέσεις σε Τράπεζες (002154-41).;0,00;0,00;0,00;522,16;-522,16;522,16;0,00;522,16;-522,16;522,16;-522,16;0,00;0,00;-522,16;0,00
06.01.072α.3511.ι;Τόκοι από καταθέσεις σε Τράπεζες (003100-83)-(κατανομή);0,00;0,00;0,00;10.136,55;-10.136,55;10.136,55;0,00;10.136,55;-10.136,55;10.136,55;-10.136,55;0,00;0,00;-10.136,55;0,00
06.01.072α.3511.ιδ;Τόκοι από καταθέσεις σε Τράπεζες (003167-48).;0,00;0,00;0,00;2,01;-2,01;2,01;0,00;2,01;-2,01;2,01;-2,01;0,00;0,00;-2,01;0,00
06.01.072α.3511.κ;Τόκοι από καταθέσεις σε Τράπεζες (003149-52).;0,00;0,00;0,00;8.112,92;-8.112,92;8.112,92;0,00;8.112,92;-8.112,92;8.112,92;-8.112,92;0,00;0,00;-8.112,92;0,00
06.01.072α.3511.λ;Τόκοι από καταθέσεις σε Τράπεζες (003098-80).;0,00;0,00;0,00;8,76;-8,76;8,76;0,00;8,76;-8,76;8,76;-8,76;0,00;0,00;-8,76;0,00
06.01.072α.3511.ο;Τόκοι προθεσμιακού λογαριασμού (προερχόμενοι από τον 2461-64, πρώην 3152-83);0,00;0,00;0,00;649.791,43;-649.791,43;649.791,43;0,00;649.791,43;-649.791,43;649.791,43;-649.791,43;0,00;0,00;-649.791,43;0,00
06.01.072α.3511.π;Τόκοι από καταθέσεις σε Τράπεζες (003148-09).;0,00;0,00;0,00;185,77;-185,77;185,77;0,00;185,77;-185,77;185,77;-185,77;0,00;0,00;-185,77;0,00
06.01.072α.3511.ρ;Τόκοι από καταθέσεις σε Τράπεζες (003152-83).;0,00;0,00;0,00;159.865,97;-159.865,97;159.865,97;0,00;159.865,97;-159.865,97;159.865,97;-159.865,97;0,00;0,00;-159.865,97;0,00
06.01.072α.3511.σ;Τόκοι προθεσμιακού λογαριασμού (προερχόμενοι από τον 2486-70, πρώην 2167-17);0,00;0,00;0,00;174.872,62;-174.872,62;174.872,62;0,00;174.872,62;-174.872,62;174.872,62;-174.872,62;0,00;0,00;-174.872,62;0,00
06.01.072α.3511.τ;Τόκοι προθεσμιακού λογαριασμού (προερχόμενοι από τον 2485-27, πρώην 2166-71);0,00;0,00;0,00;108.957,51;-108.957,51;108.957,51;0,00;108.957,51;-108.957,51;108.957,51;-108.957,51;0,00;0,00;-108.957,51;0,00
06.01.072α.3511.υ;Τόκοι από καταθέσεις σε Τράπεζες [2419-09];0,00;0,00;0,00;0,65;-0,65;0,65;0,00;0,65;-0,65;0,65;-0,65;0,00;0,00;-0,65;0,00
06.01.072α.4000;Προσαυξήσεις ,Πρόστιμα ,Χρηματικές Ποινές και Παράβολα;900.000,00;0,00;900.000,00;917.012,21;-17.012,21;917.012,21;0,00;917.012,21;-17.012,21;917.012,21;-17.012,21;0,00;0,00;-917.012,21;900.000,00
06.01.072α.4200;Πρόστοιμα ,Χρηματικές ποινές και Παράβολα;900.000,00;0,00;900.000,00;917.012,21;-17.012,21;917.012,21;0,00;917.012,21;-17.012,21;917.012,21;-17.012,21;0,00;0,00;-917.012,21;900.000,00
06.01.072α.4210;Πρόστιμα και Χρηματικές Ποινές;900.000,00;0,00;900.000,00;917.012,21;-17.012,21;917.012,21;0,00;917.012,21;-17.012,21;917.012,21;-17.012,21;0,00;0,00;-917.012,21;900.000,00
06.01.072α.4219;Λοιπά Πρόστιμα και Χρηματικές Ποινές;900.000,00;0,00;900.000,00;917.012,21;-17.012,21;917.012,21;0,00;917.012,21;-17.012,21;917.012,21;-17.012,21;0,00;0,00;-917.012,21;900.000,00
06.01.072α.4219.α;Λοιπά πρόστιμα & χρηματικές ποινές 2476-29 (ΝΑΘ 2142-11);900.000,00;0,00;900.000,00;917.012,21;-17.012,21;917.012,21;0,00;917.012,21;-17.012,21;917.012,21;-17.012,21;0,00;0,00;-917.012,21;900.000,00
06.01.072α.5000;Λοιπά Εσοδα;0,00;0,00;0,00;72.174,05;-72.174,05;72.174,05;0,00;72.174,05;-72.174,05;72.174,05;-72.174,05;0,00;0,00;-72.174,05;0,00
06.01.072α.5100;Απολήψεις εξόδων που έγιναν;0,00;0,00;0,00;5.221,55;-5.221,55;5.221,55;0,00;5.221,55;-5.221,55;5.221,55;-5.221,55;0,00;0,00;-5.221,55;0,00
06.01.072α.5110;Έσοδα για δαπάνες που έγιναν;0,00;0,00;0,00;5.221,55;-5.221,55;5.221,55;0,00;5.221,55;-5.221,55;5.221,55;-5.221,55;0,00;0,00;-5.221,55;0,00
06.01.072α.5111;Απόληψη εξόδων που έγιναν;0,00;0,00;0,00;2.101,55;-2.101,55;2.101,55;0,00;2.101,55;-2.101,55;2.101,55;-2.101,55;0,00;0,00;-2.101,55;0,00
06.01.072α.5111.α;Απολήψεις εξόδων για δαπάνες που έγιναν;0,00;0,00;0,00;2.101,55;-2.101,55;2.101,55;0,00;2.101,55;-2.101,55;2.101,55;-2.101,55;0,00;0,00;-2.101,55;0,00
06.01.072α.5111.α.01;Υπηρεσίες Διοίκησης;0,00;0,00;0,00;2.101,55;-2.101,55;2.101,55;0,00;2.101,55;-2.101,55;2.101,55;-2.101,55;0,00;0,00;-2.101,55;0,00
06.01.072α.5112;Απολήψεις πληρωμών που έγιναν για λογαριασμό τρίτων;0,00;0,00;0,00;3.120,00;-3.120,00;3.120,00;0,00;3.120,00;-3.120,00;3.120,00;-3.120,00;0,00;0,00;-3.120,00;0,00
