Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Δεσμευθέντα;Υπόλοιπο Δεσμευθέντων ως προς Δ.Π.;Τιμολογηθέντα;Υπόλοιπο Τιμολογηθέντων ως προς Δ.Π.;Ενταλθέντα;Υπόλοιπο Ενταλθέντων    ως προς Δ.Π.;Πληρωθέντα;Υπόλοιπο Πληρωθέντων    ως προς Δ.Π.;Υπόλοιπο (Ενταλθέντα - Πληρωθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.;Υπόλοιπο Διαθέσεων ως προς Δεσμεύσεις
02.00.725.9899.α;Δράσεις & ενέργειες για την ανάπτυξη του τουρισμού;22.000,00;-12.797,35;9.202,65;0,00;9.202,65;0,00;9.202,65;0,00;9.202,65;0,00;9.202,65;0,00;0,00;0,00;9.202,65;0,00
02.00.725.9899.α.01;Δράσεις & ενέργειες για την ανάπτυξη του τουρισμού;0,00;3.194,07;3.194,07;0,00;3.194,07;0,00;3.194,07;0,00;3.194,07;0,00;3.194,07;0,00;0,00;0,00;3.194,07;0,00
02.00.725.9899.α.02;Δράσεις & ενέργειες για την ανάπτυξη του τουρισμού;22.000,00;-15.991,42;6.008,58;0,00;6.008,58;0,00;6.008,58;0,00;6.008,58;0,00;6.008,58;0,00;0,00;0,00;6.008,58;0,00
02.00.725.9899.β;Προετοιμασία, υλοποίηση & ολοκλήρωση ευρωπαϊκών προγραμμάτων;38.000,00;-38.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.00.725.9899.β.02;Προετοιμασία, υλοποίηση & ολοκλήρωση ευρωπαϊκών προγραμμάτων;38.000,00;-38.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.00.725.9899.γ;Αποπληρωμή οφειλών έργων σχολικής στέγης;40.000,00;-40.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.00.725.9899.γ.02;Αποπληρωμή οφειλών έργων σχολικής στέγης;40.000,00;-40.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.00.725.9899.θ;"Ολοκλήρωση μελετών και ενεργειών για την αλλαγή χρήσης του ""Καπνομάγαζου"" στη Σταυρούπολη";0,00;110.000,00;110.000,00;0,00;110.000,00;0,00;110.000,00;0,00;110.000,00;0,00;110.000,00;0,00;0,00;0,00;110.000,00;0,00
02.00.725.9899.θ.01;"Ολοκλήρωση μελετών και ενεργειών για την αλλαγή χρήσης του ""Καπνομάγαζου"" στη Σταυρούπολη";0,00;110.000,00;110.000,00;0,00;110.000,00;0,00;110.000,00;0,00;110.000,00;0,00;110.000,00;0,00;0,00;0,00;110.000,00;0,00
02.00.725.9899.στ;Ενέργειες ενημέρωσης και ευαισθητοποίησης κοινού για θέματα δημ. υγείας;0,00;91.898,05;91.898,05;0,00;91.898,05;0,00;91.898,05;0,00;91.898,05;0,00;91.898,05;0,00;0,00;0,00;91.898,05;0,00
02.00.725.9899.στ.01;Ενέργειες ενημέρωσης και ευαισθητοποίησης κοινού για θέματα δημ. υγείας;0,00;91.898,05;91.898,05;0,00;91.898,05;0,00;91.898,05;0,00;91.898,05;0,00;91.898,05;0,00;0,00;0,00;91.898,05;0,00
02.01;ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ;57.195.538,72;20.315.915,63;77.511.454,35;32.033.253,17;45.478.201,18;32.167.175,19;45.344.279,16;30.880.888,01;46.630.566,34;30.828.408,66;46.683.045,69;52.479,35;0,00;-32.167.175,19;77.511.454,35;32.033.253,17
02.01.071;ΥΠΗΡΕΣΙΕΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΥ - ΣΧΕΔΙΑΣΜΟΥ (Π.Δ.Ε.);4.778.231,24;-108.298,87;4.669.932,37;631.796,65;4.038.135,72;631.796,65;4.038.135,72;403.358,11;4.266.574,26;403.358,11;4.266.574,26;0,00;0,00;-631.796,65;4.669.932,37;631.796,65
02.01.071.9000;Πληρωμές για επενδύσεις;4.778.231,24;-108.298,87;4.669.932,37;631.796,65;4.038.135,72;631.796,65;4.038.135,72;403.358,11;4.266.574,26;403.358,11;4.266.574,26;0,00;0,00;-631.796,65;4.669.932,37;631.796,65
02.01.071.9400;Πληρωμές για επενδύσεις;4.686.911,44;-108.298,87;4.578.612,57;631.796,65;3.946.815,92;631.796,65;3.946.815,92;403.358,11;4.175.254,46;403.358,11;4.175.254,46;0,00;0,00;-631.796,65;4.578.612,57;631.796,65
02.01.071.9450; Επενδύσεις για Γεωργία - Δάση - Αλιεία;1.023.792,85;-710.892,78;312.900,07;225.834,68;87.065,39;225.834,68;87.065,39;68.467,45;244.432,62;68.467,45;244.432,62;0,00;0,00;-225.834,68;312.900,07;225.834,68
02.01.071.9452;Εγγειοβελτιωτικά Έργα - Βιομηχανία - Ενέργεια - Βιοτεχνία;486.721,15;-486.000,00;721,15;0,00;721,15;0,00;721,15;0,00;721,15;0,00;721,15;0,00;0,00;0,00;721,15;0,00
02.01.071.9452.α;Επενδύσεις για Εγγειοβελτιωτικά έργα;486.721,15;-486.000,00;721,15;0,00;721,15;0,00;721,15;0,00;721,15;0,00;721,15;0,00;0,00;0,00;721,15;0,00
02.01.071.9452.α.3;Επενδύσεις για Εγγειοβελτιωτικά έργα - ΣΑΝΑ 3;486.721,15;-486.000,00;721,15;0,00;721,15;0,00;721,15;0,00;721,15;0,00;721,15;0,00;0,00;0,00;721,15;0,00
02.01.071.9452.α.3.1;Επενδύσεις για Εγγειοβελτιωτικά έργα - ΣΑΝΑ 3;486.721,15;-486.000,00;721,15;0,00;721,15;0,00;721,15;0,00;721,15;0,00;721,15;0,00;0,00;0,00;721,15;0,00
02.01.071.9452.α.3.1.01;Επενδύσεις για Εγγειοβελτιωτικά έργα - ΣΑΝΑ 3;486.721,15;-486.000,00;721,15;0,00;721,15;0,00;721,15;0,00;721,15;0,00;721,15;0,00;0,00;0,00;721,15;0,00
02.01.071.9457;Επενδύσεις για Ειδικά Προγράμματα;3.094,04;0,00;3.094,04;0,00;3.094,04;0,00;3.094,04;0,00;3.094,04;0,00;3.094,04;0,00;0,00;0,00;3.094,04;0,00
02.01.071.9457.β;Επενδύσεις για Ειδικά Προγράμματα;3.094,04;0,00;3.094,04;0,00;3.094,04;0,00;3.094,04;0,00;3.094,04;0,00;3.094,04;0,00;0,00;0,00;3.094,04;0,00
02.01.071.9457.β.1;"Επενδύσεις για Ειδικά Προγράμματα-""Τοπικές Στρατηγικές για την Απασχόληση & την Καινοτομία στην Π.Κ.Μ.""";3.094,04;0,00;3.094,04;0,00;3.094,04;0,00;3.094,04;0,00;3.094,04;0,00;3.094,04;0,00;0,00;0,00;3.094,04;0,00
02.01.071.9457.β.1.02;"Επενδύσεις για Ειδικά Προγράμματα-""Τοπικές Στρατηγικές για την Απασχόληση & την Καινοτομία στην Π.Κ.Μ.""";3.094,04;0,00;3.094,04;0,00;3.094,04;0,00;3.094,04;0,00;3.094,04;0,00;3.094,04;0,00;0,00;0,00;3.094,04;0,00
02.01.071.9459;Διάφορα;533.977,66;-224.892,78;309.084,88;225.834,68;83.250,20;225.834,68;83.250,20;68.467,45;240.617,43;68.467,45;240.617,43;0,00;0,00;-225.834,68;309.084,88;225.834,68
02.01.071.9459.α;Επενδύσεις για διάφορα έργα;533.977,66;-224.892,78;309.084,88;225.834,68;83.250,20;225.834,68;83.250,20;68.467,45;240.617,43;68.467,45;240.617,43;0,00;0,00;-225.834,68;309.084,88;225.834,68
02.01.071.9459.α.1;Επενδύσεις για διάφορα έργα - Τόκοι;300.000,00;5.107,22;305.107,22;225.834,68;79.272,54;225.834,68;79.272,54;68.467,45;236.639,77;68.467,45;236.639,77;0,00;0,00;-225.834,68;305.107,22;225.834,68
02.01.071.9459.α.1.01;Επενδύσεις για διάφορα έργα - Τόκοι;0,00;28.180,82;28.180,82;18.467,45;9.713,37;18.467,45;9.713,37;18.467,45;9.713,37;18.467,45;9.713,37;0,00;0,00;-18.467,45;28.180,82;18.467,45
02.01.071.9459.α.1.02;Επενδύσεις για διάφορα έργα - Τόκοι;300.000,00;-23.073,60;276.926,40;207.367,23;69.559,17;207.367,23;69.559,17;50.000,00;226.926,40;50.000,00;226.926,40;0,00;0,00;-207.367,23;276.926,40;207.367,23
02.01.071.9459.α.3;Επενδύσεις για διάφορα έργα - ΣΑΝΑ 3;233.977,66;-230.000,00;3.977,66;0,00;3.977,66;0,00;3.977,66;0,00;3.977,66;0,00;3.977,66;0,00;0,00;0,00;3.977,66;0,00
02.01.071.9459.α.3.9;Επενδύσεις  για διάφορα έργα - ΣΑΝΑ 3 Αποκατάσταση χώρων ανεξέλεγκτης διάθεσης απορριμάτων (ΧΑΔΑ) Ν. Θεσ/νίκης Β ΦΑΣΗ;233.977,66;-230.000,00;3.977,66;0,00;3.977,66;0,00;3.977,66;0,00;3.977,66;0,00;3.977,66;0,00;0,00;0,00;3.977,66;0,00
02.01.071.9459.α.3.9.01;Επενδύσεις  για διάφορα έργα - ΣΑΝΑ 3 Αποκατάσταση χώρων ανεξέλεγκτης διάθεσης απορριμάτων (ΧΑΔΑ) Ν. Θεσ/νίκης Β ΦΑΣΗ;233.977,66;-230.000,00;3.977,66;0,00;3.977,66;0,00;3.977,66;0,00;3.977,66;0,00;3.977,66;0,00;0,00;0,00;3.977,66;0,00
02.01.071.9470;Επενδύσεις Υπουργείου Εσωτερικών  Δημ. Διοίκησης και Αποκέντρωσης;3.663.118,59;602.593,91;4.265.712,50;405.961,97;3.859.750,53;405.961,97;3.859.750,53;334.890,66;3.930.821,84;334.890,66;3.930.821,84;0,00;0,00;-405.961,97;4.265.712,50;405.961,97
02.01.071.9471;Επενδύσεις Υπουργείου Εσωτερικών  Δημ. Διοίκησης και Αποκέντρωσης;8.672,03;0,00;8.672,03;0,00;8.672,03;0,00;8.672,03;0,00;8.672,03;0,00;8.672,03;0,00;0,00;0,00;8.672,03;0,00
02.01.071.9471.α;Επενδύσεις Υπουργείου Εσωτερικών  Δημ. Διοίκησης και Αποκέντρωσης;8.672,03;0,00;8.672,03;0,00;8.672,03;0,00;8.672,03;0,00;8.672,03;0,00;8.672,03;0,00;0,00;0,00;8.672,03;0,00
02.01.071.9471.α.1;Επενδύσεις Υπουργείου Εσωτερικών  Δημ. Διοίκησης και Αποκέντρωσης - ( Πρόγραμμα αντιμετωπισης  ζημιώ ν - καταστροφών κ.λ.π. ) λογ. 2153-95;4.515,13;0,00;4.515,13;0,00;4.515,13;0,00;4.515,13;0,00;4.515,13;0,00;4.515,13;0,00;0,00;0,00;4.515,13;0,00
02.01.071.9471.α.1.02;Επενδύσεις Υπουργείου Εσωτερικών  Δημ. Διοίκησης και Αποκέντρωσης - ( Πρόγραμμα αντιμετωπισης  ζημιώ ν - καταστροφών κ.λ.π. ) λογ. 2153-95;4.515,13;0,00;4.515,13;0,00;4.515,13;0,00;4.515,13;0,00;4.515,13;0,00;4.515,13;0,00;0,00;0,00;4.515,13;0,00
02.01.071.9471.α.5;Επενδύσεις Υπουργείου Εσωτερικών  Δημ. Διοίκησης και Αποκέντρωσης-Συντήρηση & Κατασκευή αθλητικών εγκαταστάσεων ΝΑΘ-Συμμετοχή Δήμων βάσει Προγ.Σύμβασης;4.156,90;0,00;4.156,90;0,00;4.156,90;0,00;4.156,90;0,00;4.156,90;0,00;4.156,90;0,00;0,00;0,00;4.156,90;0,00
02.01.071.9471.α.5.02;Επενδύσεις Υπουργείου Εσωτερικών  Δημ. Διοίκησης και Αποκέντρωσης-Συντήρηση & Κατασκευή αθλητικών εγκαταστάσεων ΝΑΘ-Συμμετοχή Δήμων βάσει Προγ.Σύμβασης;4.156,90;0,00;4.156,90;0,00;4.156,90;0,00;4.156,90;0,00;4.156,90;0,00;4.156,90;0,00;0,00;0,00;4.156,90;0,00
02.01.071.9472;Επενδύσεις Υπ. Παιδείας - Πρόγραμμα Σχολικής Στέγης;200.000,00;245.401,35;445.401,35;97.676,64;347.724,71;97.676,64;347.724,71;26.605,33;418.796,02;26.605,33;418.796,02;0,00;0,00;-97.676,64;445.401,35;97.676,64
02.01.071.9472.α;Πρόγραμμα Σχολικής Στέγης;200.000,00;245.401,35;445.401,35;97.676,64;347.724,71;97.676,64;347.724,71;26.605,33;418.796,02;26.605,33;418.796,02;0,00;0,00;-97.676,64;445.401,35;97.676,64
02.01.071.9472.α.0;Πρόγραμμα Σχολικής Στέγης - Γενικά;200.000,00;43.679,79;243.679,79;71.071,31;172.608,48;71.071,31;172.608,48;0,00;243.679,79;0,00;243.679,79;0,00;0,00;-71.071,31;243.679,79;71.071,31
02.01.071.9472.α.0.02;Πρόγραμμα Σχολικής Στέγης - Γενικά;200.000,00;43.679,79;243.679,79;71.071,31;172.608,48;71.071,31;172.608,48;0,00;243.679,79;0,00;243.679,79;0,00;0,00;-71.071,31;243.679,79;71.071,31
02.01.071.9472.α.1;Πρόγραμμα Σχολικής Στέγης;0,00;201.721,56;201.721,56;26.605,33;175.116,23;26.605,33;175.116,23;26.605,33;175.116,23;26.605,33;175.116,23;0,00;0,00;-26.605,33;201.721,56;26.605,33
02.01.071.9472.α.1.01;Πρόγραμμα Σχολικής Στέγης;0,00;201.721,56;201.721,56;26.605,33;175.116,23;26.605,33;175.116,23;26.605,33;175.116,23;26.605,33;175.116,23;0,00;0,00;-26.605,33;201.721,56;26.605,33
02.01.071.9474;Επενδύσεις Υπ. Πολιτισμού;3.418.600,30;65.652,56;3.484.252,86;70.338,39;3.413.914,47;70.338,39;3.413.914,47;70.338,39;3.413.914,47;70.338,39;3.413.914,47;0,00;0,00;-70.338,39;3.484.252,86;70.338,39
02.01.071.9474.0;Επενδύσεις Υπ. Πολιτισμού - Γ.Γ.Α. ( 231/ 12 8516137 12 );3.418.600,30;65.652,56;3.484.252,86;70.338,39;3.413.914,47;70.338,39;3.413.914,47;70.338,39;3.413.914,47;70.338,39;3.413.914,47;0,00;0,00;-70.338,39;3.484.252,86;70.338,39
02.01.071.9474.0.1;Επενδύσεις Υπ. Πολιτισμού - Γ.Γ.Α. Ταμειακά Υπόλοιπα στον 002153-95;78.678,04;0,00;78.678,04;0,00;78.678,04;0,00;78.678,04;0,00;78.678,04;0,00;78.678,04;0,00;0,00;0,00;78.678,04;0,00
02.01.071.9474.0.1.02;Επενδύσεις Υπ. Πολιτισμού - Γ.Γ.Α. Ταμειακά Υπόλοιπα στον 002153-95;78.678,04;0,00;78.678,04;0,00;78.678,04;0,00;78.678,04;0,00;78.678,04;0,00;78.678,04;0,00;0,00;0,00;78.678,04;0,00
02.01.071.9474.0.32;"Επιχορηγήσεις Υπουργείου Πολιτισμού - 2ο Διεθνές Τουρνουά ποδοσφαίρου νέων ""Εγνατία""";1.484,68;0,00;1.484,68;0,00;1.484,68;0,00;1.484,68;0,00;1.484,68;0,00;1.484,68;0,00;0,00;0,00;1.484,68;0,00
02.01.071.9474.0.32.02;"Επιχορηγήσεις Υπουργείου Πολιτισμού - 2ο Διεθνές Τουρνουά ποδοσφαίρου νέων ""Εγνατία""";1.484,68;0,00;1.484,68;0,00;1.484,68;0,00;1.484,68;0,00;1.484,68;0,00;1.484,68;0,00;0,00;0,00;1.484,68;0,00
02.01.071.9474.0.47;Συντηρήσεις και μικροκατασκευές αθλητικών εγκαταστάσεων-2009;3.338.437,58;0,00;3.338.437,58;4.685,83;3.333.751,75;4.685,83;3.333.751,75;4.685,83;3.333.751,75;4.685,83;3.333.751,75;0,00;0,00;-4.685,83;3.338.437,58;4.685,83
02.01.071.9474.0.47.02;Συντηρήσεις και μικροκατασκευές αθλητικών εγκαταστάσεων-2009;3.338.437,58;0,00;3.338.437,58;4.685,83;3.333.751,75;4.685,83;3.333.751,75;4.685,83;3.333.751,75;4.685,83;3.333.751,75;0,00;0,00;-4.685,83;3.338.437,58;4.685,83
02.01.071.9474.0.50;Κατασκευή στίβου & λοιπές εργασίες στα ΤΕΦΑΑ Πανεπιστημίου στη Θέρμη-αποδυτήρια στα γήπεδα Π1-Π2-Π3-Π6,συνθετικός χλοοτάπητας & ηλεκτροφωτισμός στα γήπεδα Π1-Π2;0,00;65.652,56;65.652,56;65.652,56;0,00;65.652,56;0,00;65.652,56;0,00;65.652,56;0,00;0,00;0,00;-65.652,56;65.652,56;65.652,56
02.01.071.9474.0.50.02;Κατασκευή στίβου & λοιπές εργασίες στα ΤΕΦΑΑ Πανεπιστημίου στη Θέρμη-αποδυτήρια στα γήπεδα Π1-Π2-Π3-Π6,συνθετικός χλοοτάπητας & ηλεκτροφωτισμός στα γήπεδα Π1-Π2;0,00;65.652,56;65.652,56;65.652,56;0,00;65.652,56;0,00;65.652,56;0,00;65.652,56;0,00;0,00;0,00;-65.652,56;65.652,56;65.652,56
02.01.071.9479;Επενδύσεις λοιπών Υπουργείων;35.846,26;291.540,00;327.386,26;237.946,94;89.439,32;237.946,94;89.439,32;237.946,94;89.439,32;237.946,94;89.439,32;0,00;0,00;-237.946,94;327.386,26;237.946,94
02.01.071.9479.γ;Επενδύσεις Υπουργείου Εθνικής Άμυνας;35.846,26;0,00;35.846,26;0,00;35.846,26;0,00;35.846,26;0,00;35.846,26;0,00;35.846,26;0,00;0,00;0,00;35.846,26;0,00
02.01.071.9479.γ.02;Επενδύσεις Υπουργείου Εθνικής Άμυνας;35.846,26;0,00;35.846,26;0,00;35.846,26;0,00;35.846,26;0,00;35.846,26;0,00;35.846,26;0,00;0,00;0,00;35.846,26;0,00
02.01.071.9479.στ;Επενδύσεις - Υπουργείου Εργασίας;0,00;291.540,00;291.540,00;237.946,94;53.593,06;237.946,94;53.593,06;237.946,94;53.593,06;237.946,94;53.593,06;0,00;0,00;-237.946,94;291.540,00;237.946,94
02.01.071.9479.στ.01;Επενδύσεις - Υπουργείου Εργασίας;0,00;278.124,00;278.124,00;232.924,24;45.199,76;232.924,24;45.199,76;232.924,24;45.199,76;232.924,24;45.199,76;0,00;0,00;-232.924,24;278.124,00;232.924,24
02.01.071.9479.στ.02;Επενδύσεις - Υπουργείου Εργασίας;0,00;13.416,00;13.416,00;5.022,70;8.393,30;5.022,70;8.393,30;5.022,70;8.393,30;5.022,70;8.393,30;0,00;0,00;-5.022,70;13.416,00;5.022,70
02.01.071.9900;Επενδύσεις Ε.Ε. για λοιπόύς σκοπούς;91.319,80;0,00;91.319,80;0,00;91.319,80;0,00;91.319,80;0,00;91.319,80;0,00;91.319,80;0,00;0,00;0,00;91.319,80;0,00
02.01.071.9910;Επενδύσεις από έσοδα Ευρωπαικής Ένωσης;91.319,80;0,00;91.319,80;0,00;91.319,80;0,00;91.319,80;0,00;91.319,80;0,00;91.319,80;0,00;0,00;0,00;91.319,80;0,00
02.01.071.9919;Λοιποί σκοποί;91.319,80;0,00;91.319,80;0,00;91.319,80;0,00;91.319,80;0,00;91.319,80;0,00;91.319,80;0,00;0,00;0,00;91.319,80;0,00
02.01.071.9919.0;Λοιποί σκοποί;56.125,50;0,00;56.125,50;0,00;56.125,50;0,00;56.125,50;0,00;56.125,50;0,00;56.125,50;0,00;0,00;0,00;56.125,50;0,00
02.01.071.9919.0.01;Λοιποί σκοποί;56.125,50;0,00;56.125,50;0,00;56.125,50;0,00;56.125,50;0,00;56.125,50;0,00;56.125,50;0,00;0,00;0,00;56.125,50;0,00
02.01.071.9919.1;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς - Δίκτυο κοινωνικής αλληλεγγύης Κ.Ε.Κ.;33.000,00;0,00;33.000,00;0,00;33.000,00;0,00;33.000,00;0,00;33.000,00;0,00;33.000,00;0,00;0,00;0,00;33.000,00;0,00
02.01.071.9919.1.02;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς - Δίκτυο κοινωνικής αλληλεγγύης Κ.Ε.Κ.;33.000,00;0,00;33.000,00;0,00;33.000,00;0,00;33.000,00;0,00;33.000,00;0,00;33.000,00;0,00;0,00;0,00;33.000,00;0,00
02.01.071.9919.2;"Επενδύσεις  Ε.Ε. για λοιπούς Σκοπούς  ΣΑΕΠ - "" Technoman Perspectives"" (λογ. 002153)";2.194,30;0,00;2.194,30;0,00;2.194,30;0,00;2.194,30;0,00;2.194,30;0,00;2.194,30;0,00;0,00;0,00;2.194,30;0,00
02.01.071.9919.2.02;"Επενδύσεις  Ε.Ε. για λοιπούς Σκοπούς  ΣΑΕΠ - "" Technoman Perspectives"" (λογ. 002153)";2.194,30;0,00;2.194,30;0,00;2.194,30;0,00;2.194,30;0,00;2.194,30;0,00;2.194,30;0,00;0,00;0,00;2.194,30;0,00
02.01.151;ΥΓΕΙΑΣ & ΚΟΙΝΩΝΙΚΗΣ ΑΛΛΗΛΕΓΓΥΗΣ;10.850.000,00;42.985,84;10.892.985,84;9.095.210,60;1.797.775,24;9.095.210,60;1.797.775,24;9.095.210,60;1.797.775,24;9.095.210,60;1.797.775,24;0,00;0,00;-9.095.210,60;10.892.985,84;9.095.210,60
02.01.151.0000;Φαρμακευτική περίθαλψη;3.700,00;2.000,00;5.700,00;3.663,29;2.036,71;3.663,29;2.036,71;3.663,29;2.036,71;3.663,29;2.036,71;0,00;0,00;-3.663,29;5.700,00;3.663,29
02.01.151.0800;Μισθώματα κτιρίων;3.700,00;2.000,00;5.700,00;3.663,29;2.036,71;3.663,29;2.036,71;3.663,29;2.036,71;3.663,29;2.036,71;0,00;0,00;-3.663,29;5.700,00;3.663,29
02.01.151.0870;Αμοιβές όσων εκτελούν ειδικές υπηρεσίες;3.700,00;2.000,00;5.700,00;3.663,29;2.036,71;3.663,29;2.036,71;3.663,29;2.036,71;3.663,29;2.036,71;0,00;0,00;-3.663,29;5.700,00;3.663,29
02.01.151.0874;Αμοιβές και προμήθειες τραπεζών & πιστωτικών ιδρυμάτων;3.700,00;2.000,00;5.700,00;3.663,29;2.036,71;3.663,29;2.036,71;3.663,29;2.036,71;3.663,29;2.036,71;0,00;0,00;-3.663,29;5.700,00;3.663,29
02.01.151.0874.01;Αμοιβές και προμήθειες τραπεζών & πιστωτικών ιδρυμάτων;2.500,00;3.200,00;5.700,00;3.663,29;2.036,71;3.663,29;2.036,71;3.663,29;2.036,71;3.663,29;2.036,71;0,00;0,00;-3.663,29;5.700,00;3.663,29
02.01.151.0874.02;Αμοιβές και προμήθειες τραπεζών & πιστωτικών ιδρυμάτων;1.200,00;-1.200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.151.2000;Πληρωμές μεταιβαστικές;10.846.300,00;40.985,84;10.887.285,84;9.091.547,31;1.795.738,53;9.091.547,31;1.795.738,53;9.091.547,31;1.795.738,53;9.091.547,31;1.795.738,53;0,00;0,00;-9.091.547,31;10.887.285,84;9.091.547,31
02.01.151.2500;Επιχορηγήσεις σε Νομικά πρόσωπα Ιδιωτικού Δικαίου;2.350.000,00;0,00;2.350.000,00;1.299.630,00;1.050.370,00;1.299.630,00;1.050.370,00;1.299.630,00;1.050.370,00;1.299.630,00;1.050.370,00;0,00;0,00;-1.299.630,00;2.350.000,00;1.299.630,00
02.01.151.2550;Σε ιδρύματα υγείας, κοινωνικής πρόνοιας και για σκοπούς κοινωνικής αντίληψης;750.000,00;0,00;750.000,00;321.000,00;429.000,00;321.000,00;429.000,00;321.000,00;429.000,00;321.000,00;429.000,00;0,00;0,00;-321.000,00;750.000,00;321.000,00
02.01.151.2551;Επιχορήγηση σε ιδρύματα και εταιρείες προστασίας ανηλίκων και ενηλίκων;750.000,00;0,00;750.000,00;321.000,00;429.000,00;321.000,00;429.000,00;321.000,00;429.000,00;321.000,00;429.000,00;0,00;0,00;-321.000,00;750.000,00;321.000,00
02.01.151.2551.00;ΙΔΡΥΜΑΤΑ;750.000,00;0,00;750.000,00;321.000,00;429.000,00;321.000,00;429.000,00;321.000,00;429.000,00;321.000,00;429.000,00;0,00;0,00;-321.000,00;750.000,00;321.000,00
02.01.151.2551.00.01;ΙΔΡΥΜΑΤΑ;650.000,00;0,00;650.000,00;321.000,00;329.000,00;321.000,00;329.000,00;321.000,00;329.000,00;321.000,00;329.000,00;0,00;0,00;-321.000,00;650.000,00;321.000,00
02.01.151.2551.00.02;ΙΔΡΥΜΑΤΑ;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;0,00;0,00;100.000,00;0,00
02.01.151.2560;Σε σχολές και οργανισμούς κοινωνικής πρόνοιας;1.600.000,00;0,00;1.600.000,00;978.630,00;621.370,00;978.630,00;621.370,00;978.630,00;621.370,00;978.630,00;621.370,00;0,00;0,00;-978.630,00;1.600.000,00;978.630,00
02.01.151.2569;Επιχορήγηση σε λοιπούς οργανισμούς και σχολές κοινωνικής πρόνοιας;1.600.000,00;0,00;1.600.000,00;978.630,00;621.370,00;978.630,00;621.370,00;978.630,00;621.370,00;978.630,00;621.370,00;0,00;0,00;-978.630,00;1.600.000,00;978.630,00
02.01.151.2569.00;Ιδρύματα;1.600.000,00;0,00;1.600.000,00;978.630,00;621.370,00;978.630,00;621.370,00;978.630,00;621.370,00;978.630,00;621.370,00;0,00;0,00;-978.630,00;1.600.000,00;978.630,00
02.01.151.2569.00.01;Ιδρύματα;1.330.000,00;0,00;1.330.000,00;978.630,00;351.370,00;978.630,00;351.370,00;978.630,00;351.370,00;978.630,00;351.370,00;0,00;0,00;-978.630,00;1.330.000,00;978.630,00
02.01.151.2569.00.02;Ιδρύματα;270.000,00;0,00;270.000,00;0,00;270.000,00;0,00;270.000,00;0,00;270.000,00;0,00;270.000,00;0,00;0,00;0,00;270.000,00;0,00
02.01.151.2700;Εισοδηματικές ενισχύσεις και λοιπές μεταβιβάσεις;8.496.300,00;40.985,84;8.537.285,84;7.791.917,31;745.368,53;7.791.917,31;745.368,53;7.791.917,31;745.368,53;7.791.917,31;745.368,53;0,00;0,00;-7.791.917,31;8.537.285,84;7.791.917,31
02.01.151.2710;Βοηθήματα για υγειονομική περίθαλψη;8.496.300,00;40.985,84;8.537.285,84;7.791.917,31;745.368,53;7.791.917,31;745.368,53;7.791.917,31;745.368,53;7.791.917,31;745.368,53;0,00;0,00;-7.791.917,31;8.537.285,84;7.791.917,31
02.01.151.2713;Βοηθήματα σε νεφροπαθείς;8.496.300,00;40.985,84;8.537.285,84;7.791.917,31;745.368,53;7.791.917,31;745.368,53;7.791.917,31;745.368,53;7.791.917,31;745.368,53;0,00;0,00;-7.791.917,31;8.537.285,84;7.791.917,31
02.01.151.2713.01;Βοηθήματα σε νεφροπαθείς;7.786.300,00;42.985,84;7.829.285,84;7.791.917,31;37.368,53;7.791.917,31;37.368,53;7.791.917,31;37.368,53;7.791.917,31;37.368,53;0,00;0,00;-7.791.917,31;7.829.285,84;7.791.917,31
