Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Δεσμευθέντα;Υπόλοιπο Δεσμευθέντων ως προς Δ.Π.;Τιμολογηθέντα;Υπόλοιπο Τιμολογηθέντων ως προς Δ.Π.;Ενταλθέντα;Υπόλοιπο Ενταλθέντων    ως προς Δ.Π.;Πληρωθέντα;Υπόλοιπο Πληρωθέντων    ως προς Δ.Π.;Υπόλοιπο (Ενταλθέντα - Πληρωθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.;Υπόλοιπο Διαθέσεων ως προς Δεσμεύσεις
02.01.071.9475;Επενδύσεις Υπ. Υγείας;968,48;0,00;968,48;968,48;0,00;968,48;0,00;968,48;0,00;968,48;0,00;0,00;0,00;-968,48;968,48;968,48
02.01.071.9475.0;Επενδύσεις Υπ. Υγείας;968,48;0,00;968,48;968,48;0,00;968,48;0,00;968,48;0,00;968,48;0,00;0,00;0,00;-968,48;968,48;968,48
02.01.071.9475.0.6;Επενδύσεις Υπ. Υγείας-ΣΑΕ 093-Επισκευή, συντήρηση, βελτίωση εγκαταστάσεων στην κατασκήνωση Αγ. Τριάδος Θες/νίκης;968,48;0,00;968,48;968,48;0,00;968,48;0,00;968,48;0,00;968,48;0,00;0,00;0,00;-968,48;968,48;968,48
02.01.071.9479;Επενδύσεις λοιπών Υπουργείων;37.263,65;6.705.654,99;6.742.918,64;6.705.655,00;37.263,64;6.705.655,00;37.263,64;6.705.655,00;37.263,64;6.705.655,00;37.263,64;0,00;0,00;-6.705.655,00;6.742.918,64;6.705.655,00
02.01.071.9479.β;Επενδύσεις Υ.ΠΕ.ΧΩ.Δ.Ε.;1.417,39;6.705.654,99;6.707.072,38;6.705.655,00;1.417,38;6.705.655,00;1.417,38;6.705.655,00;1.417,38;6.705.655,00;1.417,38;0,00;0,00;-6.705.655,00;6.707.072,38;6.705.655,00
02.01.071.9479.β.2;Επενδύσεις Υ.ΠΕ.ΧΩ.Δ.Ε. - Δημαρχειακό Μέγαρο Θεσ/νίκης ( 50 010 7300000 021 );0,01;6.705.654,99;6.705.655,00;6.705.655,00;0,00;6.705.655,00;0,00;6.705.655,00;0,00;6.705.655,00;0,00;0,00;0,00;-6.705.655,00;6.705.655,00;6.705.655,00
02.01.071.9479.β.3;Επενδύσεις Υ.ΠΕ.ΧΩ.Δ.Ε.-Αποκατάσταση Λίμνης Κορώνειας Ν. Θεσσαλονίκης;1.417,38;0,00;1.417,38;0,00;1.417,38;0,00;1.417,38;0,00;1.417,38;0,00;1.417,38;0,00;0,00;0,00;1.417,38;0,00
02.01.071.9479.γ;Επενδύσεις Υπουργείου Εθνικής Άμυνας;35.846,26;0,00;35.846,26;0,00;35.846,26;0,00;35.846,26;0,00;35.846,26;0,00;35.846,26;0,00;0,00;0,00;35.846,26;0,00
02.01.071.9900;Επενδύσεις Ε.Ε. για λοιπόύς σκοπούς;161.688,17;301.595,16;463.283,33;302.369,39;160.913,94;267.913,28;195.370,05;267.913,28;195.370,05;267.913,28;195.370,05;0,00;0,00;-267.913,28;463.283,33;302.369,39
02.01.071.9910;Επενδύσεις από έσοδα Ευρωπαικής Ένωσης;0,00;463.283,33;463.283,33;302.369,39;160.913,94;267.913,28;195.370,05;267.913,28;195.370,05;267.913,28;195.370,05;0,00;0,00;-267.913,28;463.283,33;302.369,39
02.01.071.9919;Λοιποί σκοποί;0,00;463.283,33;463.283,33;302.369,39;160.913,94;267.913,28;195.370,05;267.913,28;195.370,05;267.913,28;195.370,05;0,00;0,00;-267.913,28;463.283,33;302.369,39
02.01.071.9919.0;Λοιποί σκοποί;0,00;330,70;330,70;0,00;330,70;0,00;330,70;0,00;330,70;0,00;330,70;0,00;0,00;0,00;330,70;0,00
02.01.071.9919.1;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς - Δίκτυο κοινωνικής αλληλεγγύης Κ.Ε.Κ.;0,00;32.482,85;32.482,85;0,00;32.482,85;0,00;32.482,85;0,00;32.482,85;0,00;32.482,85;0,00;0,00;0,00;32.482,85;0,00
02.01.071.9919.2;"Επενδύσεις  Ε.Ε. για λοιπούς Σκοπούς  ΣΑΕΠ - "" Technoman Perspectives"" (λογ. 002153)";0,00;2.194,30;2.194,30;0,00;2.194,30;0,00;2.194,30;0,00;2.194,30;0,00;2.194,30;0,00;0,00;0,00;2.194,30;0,00
02.01.071.9919.3;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς - Σ.Α.Ε.Π 008/3.Αποκατάσταση ζημιών από τις πλημμύρες του 2006-έργα αντιπλημμυρικής προστασίας αρμοδιότητας ΝΑΘ;0,00;128.378,31;128.378,31;37.655,51;90.722,80;3.199,40;125.178,91;3.199,40;125.178,91;3.199,40;125.178,91;0,00;0,00;-3.199,40;128.378,31;37.655,51
02.01.071.9919.4;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς - Σ.Α.Ε.Π.  Δημιουργία προπονητικού κέντρου αθλητισμού στο Δήμο Θερμαϊκού ( 18 026 10800000 019 );0,00;261.530,57;261.530,57;261.343,88;186,69;261.343,88;186,69;261.343,88;186,69;261.343,88;186,69;0,00;0,00;-261.343,88;261.530,57;261.343,88
02.01.071.9919.5;"Επενδύσεις Ε.Ε. για λοιπούς σκοπούς - Σ.Α.Ε.Π 008/8 ""ΕΥΡΙΠΙΔΕΙΑ""";0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.071.9919.6;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς-ΣΑΕΠ 302/2 RECULTIVATUR;0,00;17.000,00;17.000,00;3.370,00;13.630,00;3.370,00;13.630,00;3.370,00;13.630,00;3.370,00;13.630,00;0,00;0,00;-3.370,00;17.000,00;3.370,00
02.01.071.9919.7;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς-ΣΑΕΠ 302/2 Καλυψη εθν συμ/χης WIDE;0,00;21.366,60;21.366,60;0,00;21.366,60;0,00;21.366,60;0,00;21.366,60;0,00;21.366,60;0,00;0,00;0,00;21.366,60;0,00
02.01.071.9920;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς;161.688,17;-161.688,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.071.9929;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς;161.688,17;-161.688,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.071.9929.α;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς;32.270,92;-32.270,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.071.9929.α.2;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς - Δίκτυο κοινωνικής αλληλεγγύης Κ.Ε.Κ.;32.270,92;-32.270,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.071.9929.γ;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς - Σ.Α.Ε.Π.;129.417,25;-129.417,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.071.9929.γ.11;"Επενδύσεις  Ε.Ε. για λοιπούς Σκοπούς  ΣΑΕΠ - "" Technoman Perspectives"" (λογ. 002153)";2.194,30;-2.194,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.071.9929.γ.17;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς - Σ.Α.Ε.Π 008/3.Αποκατάσταση ζημιών από τις πλημμύρες του 2006-έργα αντιπλημμυρικής προστασίας αρμοδιότητας ΝΑΘ;97.222,34;-97.222,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.071.9929.γ.26;"Επενδύσεις Ε.Ε. για λοιπούς σκοπούς - Σ.Α.Ε.Π 008/8 ""ΕΥΡΙΠΙΔΕΙΑ""";30.000,00;-30.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.071.9929.γ.8;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς - Σ.Α.Ε.Π.  Δημιουργία προπονητικού κέντρου αθλητισμού στο Δήμο Θερμαϊκού ( 18 026 10800000 019 );0,61;-0,61;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.151;ΥΓΕΙΑΣ & ΚΟΙΝΩΝΙΚΗΣ ΑΛΛΗΛΕΓΓΥΗΣ;10.600.000,00;839.693,79;11.439.693,79;5.812.654,08;5.627.039,71;5.730.654,08;5.709.039,71;8.074.007,71;3.365.686,08;5.812.654,08;5.627.039,71;2.261.353,63;0,00;-5.730.654,08;11.439.693,79;5.812.654,08
02.01.151.0000;Φαρμακευτική περίθαλψη;0,00;1.200,00;1.200,00;0,00;1.200,00;0,00;1.200,00;0,00;1.200,00;0,00;1.200,00;0,00;0,00;0,00;1.200,00;0,00
02.01.151.0800;Πληρωμές για λοιπές υπηρεσίες;0,00;1.200,00;1.200,00;0,00;1.200,00;0,00;1.200,00;0,00;1.200,00;0,00;1.200,00;0,00;0,00;0,00;1.200,00;0,00
02.01.151.0870;Αμοιβές  όσων εκτελούν ειδικές υπηρεσίες;0,00;1.200,00;1.200,00;0,00;1.200,00;0,00;1.200,00;0,00;1.200,00;0,00;1.200,00;0,00;0,00;0,00;1.200,00;0,00
02.01.151.0874;Αμοιβές και προμήθειες τραπεζών και πιστωτικών ιδρυμάτων;0,00;1.200,00;1.200,00;0,00;1.200,00;0,00;1.200,00;0,00;1.200,00;0,00;1.200,00;0,00;0,00;0,00;1.200,00;0,00
02.01.151.2000;Πληρωμές μεταιβαστικές;10.600.000,00;838.124,53;11.438.124,53;5.812.284,82;5.625.839,71;5.730.284,82;5.707.839,71;8.073.638,45;3.364.486,08;5.812.284,82;5.625.839,71;2.261.353,63;0,00;-5.730.284,82;11.438.124,53;5.812.284,82
02.01.151.2500;Επιχορηγήσεις σε Νομικά πρόσωπα Ιδιωτικού Δικαίου;1.600.000,00;800.000,00;2.400.000,00;1.529.129,40;870.870,60;1.447.129,40;952.870,60;1.529.129,40;870.870,60;1.529.129,40;870.870,60;0,00;0,00;-1.447.129,40;2.400.000,00;1.529.129,40
02.01.151.2550;Σε ιδρύματα υγείας, κοινωνικής πρόνοιας και για σκοπούς κοινωνικής αντίληψης;400.000,00;175.000,00;575.000,00;399.129,40;175.870,60;399.129,40;175.870,60;399.129,40;175.870,60;399.129,40;175.870,60;0,00;0,00;-399.129,40;575.000,00;399.129,40
02.01.151.2551;Επιχορήγηση σε ιδρύματα και εταιρείες προστασίας ανηλίκων και ενηλίκων;400.000,00;175.000,00;575.000,00;399.129,40;175.870,60;399.129,40;175.870,60;399.129,40;175.870,60;399.129,40;175.870,60;0,00;0,00;-399.129,40;575.000,00;399.129,40
02.01.151.2551.00;ΙΔΡΥΜΑΤΑ;400.000,00;175.000,00;575.000,00;399.129,40;175.870,60;399.129,40;175.870,60;399.129,40;175.870,60;399.129,40;175.870,60;0,00;0,00;-399.129,40;575.000,00;399.129,40
02.01.151.2560;Σε σχολές και οργανισμούς κοινωνικής πρόνοιας;1.200.000,00;625.000,00;1.825.000,00;1.130.000,00;695.000,00;1.048.000,00;777.000,00;1.130.000,00;695.000,00;1.130.000,00;695.000,00;0,00;0,00;-1.048.000,00;1.825.000,00;1.130.000,00
02.01.151.2569;Επιχορήγηση σε λοιπούς οργανισμούς και σχολές κοινωνικής πρόνοιας;1.200.000,00;625.000,00;1.825.000,00;1.130.000,00;695.000,00;1.048.000,00;777.000,00;1.130.000,00;695.000,00;1.130.000,00;695.000,00;0,00;0,00;-1.048.000,00;1.825.000,00;1.130.000,00
02.01.151.2569.00;Ιδρύματα;1.200.000,00;625.000,00;1.825.000,00;1.130.000,00;695.000,00;1.048.000,00;777.000,00;1.130.000,00;695.000,00;1.130.000,00;695.000,00;0,00;0,00;-1.048.000,00;1.825.000,00;1.130.000,00
02.01.151.2700;Εισοδηματικές ενισχύσεις και λοιπές μεταβιβάσεις;9.000.000,00;38.124,53;9.038.124,53;4.283.155,42;4.754.969,11;4.283.155,42;4.754.969,11;6.544.509,05;2.493.615,48;4.283.155,42;4.754.969,11;2.261.353,63;0,00;-4.283.155,42;9.038.124,53;4.283.155,42
02.01.151.2710;Βοηθήματα για υγειονομική περίθαλψη;9.000.000,00;38.124,53;9.038.124,53;4.283.155,42;4.754.969,11;4.283.155,42;4.754.969,11;6.544.509,05;2.493.615,48;4.283.155,42;4.754.969,11;2.261.353,63;0,00;-4.283.155,42;9.038.124,53;4.283.155,42
02.01.151.2713;Βοηθήματα σε νεφροπαθείς;9.000.000,00;38.124,53;9.038.124,53;4.283.155,42;4.754.969,11;4.283.155,42;4.754.969,11;6.544.509,05;2.493.615,48;4.283.155,42;4.754.969,11;2.261.353,63;0,00;-4.283.155,42;9.038.124,53;4.283.155,42
02.01.151.3000;Πληρωμές που αντικρύζονται από πραμγατοποιούμενα έσοδα;0,00;369,26;369,26;369,26;0,00;369,26;0,00;369,26;0,00;369,26;0,00;0,00;0,00;-369,26;369,26;369,26
02.01.151.3200;Αποδόσεις εσόδων, που εισπράχτηκαν για τρίτους;0,00;369,26;369,26;369,26;0,00;369,26;0,00;369,26;0,00;369,26;0,00;0,00;0,00;-369,26;369,26;369,26
02.01.151.3210;Σε Ο.Τ.Α. α'βαθμού (δήμοι-κοινότητες);0,00;369,26;369,26;369,26;0,00;369,26;0,00;369,26;0,00;369,26;0,00;0,00;0,00;-369,26;369,26;369,26
02.01.151.3219;Λοιπές αποδόσεις σε Ο.Τ.Α. α' βαθμού;0,00;369,26;369,26;369,26;0,00;369,26;0,00;369,26;0,00;369,26;0,00;0,00;0,00;-369,26;369,26;369,26
02.01.153;ΥΠΗΡΕΣΙΕΣ ΠΑΙΔΙΚΩΝ ΕΞΟΧΩΝ - ΚΑΤΑΣΚΗΝΩΣΕΩΝ;0,00;166.957,69;166.957,69;108.810,62;58.147,07;108.810,62;58.147,07;108.810,62;58.147,07;108.810,62;58.147,07;0,00;0,00;-108.810,62;166.957,69;108.810,62
02.01.153.0000;Πληρωμές για Υπηρεσίες;0,00;1.504,53;1.504,53;1.465,85;38,68;1.465,85;38,68;1.465,85;38,68;1.465,85;38,68;0,00;0,00;-1.465,85;1.504,53;1.465,85
02.01.153.0800;Πληρωμές για λοιπές υπηρεσίες;0,00;1.504,53;1.504,53;1.465,85;38,68;1.465,85;38,68;1.465,85;38,68;1.465,85;38,68;0,00;0,00;-1.465,85;1.504,53;1.465,85
02.01.153.0820;Μεταφορές, επικοινωνίες;0,00;167,50;167,50;128,82;38,68;128,82;38,68;128,82;38,68;128,82;38,68;0,00;0,00;-128,82;167,50;128,82
02.01.153.0824;Υποχρεώσεις από παροχή τηλεπικοινωνιακών υπηρεσιών (τέλη, μισθώματα, και δαπάνες εγκαταστάσεων);0,00;167,50;167,50;128,82;38,68;128,82;38,68;128,82;38,68;128,82;38,68;0,00;0,00;-128,82;167,50;128,82
02.01.153.0824.α;Σταυρού;0,00;167,50;167,50;128,82;38,68;128,82;38,68;128,82;38,68;128,82;38,68;0,00;0,00;-128,82;167,50;128,82
02.01.153.0830;Υδρευση, ηλεκτρική ενέργεια καθαριότητα κλπ;0,00;1.337,03;1.337,03;1.337,03;0,00;1.337,03;0,00;1.337,03;0,00;1.337,03;0,00;0,00;0,00;-1.337,03;1.337,03;1.337,03
02.01.153.0832;Ηλεκτρική ενέργεια;0,00;1.337,03;1.337,03;1.337,03;0,00;1.337,03;0,00;1.337,03;0,00;1.337,03;0,00;0,00;0,00;-1.337,03;1.337,03;1.337,03
02.01.153.0832.α;Π.Ε Σταυρού;0,00;1.337,03;1.337,03;1.337,03;0,00;1.337,03;0,00;1.337,03;0,00;1.337,03;0,00;0,00;0,00;-1.337,03;1.337,03;1.337,03
02.01.153.3000;Πληρωμές που αντικρύζονται από πραγματοποιούμενα έσοδα;0,00;165.453,16;165.453,16;107.344,77;58.108,39;107.344,77;58.108,39;107.344,77;58.108,39;107.344,77;58.108,39;0,00;0,00;-107.344,77;165.453,16;107.344,77
02.01.153.3100;Επιστροφές όσων εισπράκτηκαν χωρίς να οφείλονται;0,00;165.453,16;165.453,16;107.344,77;58.108,39;107.344,77;58.108,39;107.344,77;58.108,39;107.344,77;58.108,39;0,00;0,00;-107.344,77;165.453,16;107.344,77
02.01.153.3190;Απο λοιπές περιπτώσεις;0,00;165.453,16;165.453,16;107.344,77;58.108,39;107.344,77;58.108,39;107.344,77;58.108,39;107.344,77;58.108,39;0,00;0,00;-107.344,77;165.453,16;107.344,77
02.01.153.3199;Λοιπές επιστροφές εσόδων;0,00;165.453,16;165.453,16;107.344,77;58.108,39;107.344,77;58.108,39;107.344,77;58.108,39;107.344,77;58.108,39;0,00;0,00;-107.344,77;165.453,16;107.344,77
02.01.191;ΥΠΗΡΕΣΙΕΣ ΠΡΩΤΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;2.260.000,00;5.193.426,03;7.453.426,03;4.542.412,26;2.911.013,77;2.942.571,69;4.510.854,34;2.678.685,47;4.774.740,56;2.678.685,47;4.774.740,56;0,00;0,00;-2.942.571,69;7.453.426,03;4.542.412,26
02.01.191.0000;Πληρωμές για Υπηρεσίες;2.260.000,00;5.193.426,03;7.453.426,03;4.542.412,26;2.911.013,77;2.942.571,69;4.510.854,34;2.678.685,47;4.774.740,56;2.678.685,47;4.774.740,56;0,00;0,00;-2.942.571,69;7.453.426,03;4.542.412,26
02.01.191.0500;Πρόσθετες & παραπόμενες παροχές;10.000,00;183,56;10.183,56;5.157,00;5.026,56;5.157,00;5.026,56;5.157,00;5.026,56;5.157,00;5.026,56;0,00;0,00;-5.157,00;10.183,56;5.157,00
02.01.191.0510;Πρόσθετες παροχές (περιλαμβάνονται και οι ασφαλιστικές εισφορές);10.000,00;183,56;10.183,56;5.157,00;5.026,56;5.157,00;5.026,56;5.157,00;5.026,56;5.157,00;5.026,56;0,00;0,00;-5.157,00;10.183,56;5.157,00
02.01.191.0517;Αμοιβές ωρομίσθιων εκπαιδευτικών και λοιπών προσώπων για την προσφορά διδακτικού έργου;10.000,00;183,56;10.183,56;5.157,00;5.026,56;5.157,00;5.026,56;5.157,00;5.026,56;5.157,00;5.026,56;0,00;0,00;-5.157,00;10.183,56;5.157,00
02.01.191.0800;Πληρωμές για λοιπές υπηρεσίες;2.250.000,00;5.193.242,47;7.443.242,47;4.537.255,26;2.905.987,21;2.937.414,69;4.505.827,78;2.673.528,47;4.769.714,00;2.673.528,47;4.769.714,00;0,00;0,00;-2.937.414,69;7.443.242,47;4.537.255,26
02.01.191.0820;Μεταφορές, επικοινωνίες;2.250.000,00;5.193.242,47;7.443.242,47;4.537.255,26;2.905.987,21;2.937.414,69;4.505.827,78;2.673.528,47;4.769.714,00;2.673.528,47;4.769.714,00;0,00;0,00;-2.937.414,69;7.443.242,47;4.537.255,26
02.01.191.0821;Μεταφορά μαθητών;2.250.000,00;5.193.242,47;7.443.242,47;4.537.255,26;2.905.987,21;2.937.414,69;4.505.827,78;2.673.528,47;4.769.714,00;2.673.528,47;4.769.714,00;0,00;0,00;-2.937.414,69;7.443.242,47;4.537.255,26
02.01.192;ΥΠΗΡΕΣΙΕΣ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;2.250.000,00;5.313.242,47;7.563.242,47;5.011.086,22;2.552.156,25;3.690.596,44;3.872.646,03;3.654.943,49;3.908.298,98;3.654.943,49;3.908.298,98;0,00;0,00;-3.690.596,44;7.563.242,47;5.011.086,22
02.01.192.0000;Πληρωμές για Υπηρεσίες;2.250.000,00;5.313.242,47;7.563.242,47;5.011.086,22;2.552.156,25;3.690.596,44;3.872.646,03;3.654.943,49;3.908.298,98;3.654.943,49;3.908.298,98;0,00;0,00;-3.690.596,44;7.563.242,47;5.011.086,22
02.01.192.0800;Πληρωμές για λοιπές υπηρεσίες;2.250.000,00;5.313.242,47;7.563.242,47;5.011.086,22;2.552.156,25;3.690.596,44;3.872.646,03;3.654.943,49;3.908.298,98;3.654.943,49;3.908.298,98;0,00;0,00;-3.690.596,44;7.563.242,47;5.011.086,22
02.01.192.0820;Μεταφορές, επικοινωνίες;2.250.000,00;5.313.242,47;7.563.242,47;5.011.086,22;2.552.156,25;3.690.596,44;3.872.646,03;3.654.943,49;3.908.298,98;3.654.943,49;3.908.298,98;0,00;0,00;-3.690.596,44;7.563.242,47;5.011.086,22
02.01.192.0821;Μεταφορά μαθητών;2.250.000,00;5.313.242,47;7.563.242,47;5.011.086,22;2.552.156,25;3.690.596,44;3.872.646,03;3.654.943,49;3.908.298,98;3.654.943,49;3.908.298,98;0,00;0,00;-3.690.596,44;7.563.242,47;5.011.086,22
02.01.291;ΥΠΗΡΕΣΙΕΣ ΓΕΩΡΓΙΑΣ;69.150,00;49.388,96;118.538,96;57.027,58;61.511,38;56.027,58;62.511,38;57.027,58;61.511,38;56.027,58;62.511,38;1.000,00;0,00;-56.027,58;118.538,96;57.027,58
02.01.291.0000;Πληρωμές για Υπηρεσίες;31.000,00;-551,31;30.448,69;3.455,70;26.992,99;3.455,70;26.992,99;3.455,70;26.992,99;3.455,70;26.992,99;0,00;0,00;-3.455,70;30.448,69;3.455,70
02.01.291.0300;Αμοιβές υπαλλήλων με σχέση εργασίας Ι.Δ. ορισμένου χρόνου και ειδικών κατηγοριών;13.000,00;13.000,00;26.000,00;0,00;26.000,00;0,00;26.000,00;0,00;26.000,00;0,00;26.000,00;0,00;0,00;0,00;26.000,00;0,00
02.01.291.0340;Αποδοχές εργατοτεχνικού, εποχιακού και λοιπού προσωπικού;10.000,00;10.000,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.01.291.0342;Αμοιβές προσωπικού με σχέση εργασίας ιδιωτικού δικαίου ορισμένου χρόνου γενικά;10.000,00;10.000,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.01.291.0350;Εισφορές στην κοινωνική ασφάλιση;3.000,00;3.000,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;0,00;0,00;6.000,00;0,00
02.01.291.0352;Εισφορές σε ασφαλιστικούς οργανισμούς προσωπικού με σχέση εργασίας ιδιωτικού δικαίου ορισμένου χρόνου γενικά;3.000,00;3.000,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;0,00;0,00;6.000,00;0,00
02.01.291.0700;Πληρωμές για μετακινήσεις;18.000,00;-13.551,31;4.448,69;3.455,70;992,99;3.455,70;992,99;3.455,70;992,99;3.455,70;992,99;0,00;0,00;-3.455,70;4.448,69;3.455,70
02.01.291.0710;Πληρωμές για μετακινήσεις;18.000,00;-13.551,31;4.448,69;3.455,70;992,99;3.455,70;992,99;3.455,70;992,99;3.455,70;992,99;0,00;0,00;-3.455,70;4.448,69;3.455,70
02.01.291.0711;Έξοδα μετακίνησης στο εσωτερικό μόνιμου προσωπικού (τακτικοί - Ι.Δ.Α.Χ.);18.000,00;-13.551,31;4.448,69;3.455,70;992,99;3.455,70;992,99;3.455,70;992,99;3.455,70;992,99;0,00;0,00;-3.455,70;4.448,69;3.455,70
02.01.291.5000;Δαπάνες που δεν εντάσσονται σε άλλες κατηγορίες;38.150,00;49.940,27;88.090,27;53.571,88;34.518,39;52.571,88;35.518,39;53.571,88;34.518,39;52.571,88;35.518,39;1.000,00;0,00;-52.571,88;88.090,27;53.571,88
02.01.291.5200;Διάφορες σύνθετες δαπάνες;38.150,00;47.076,10;85.226,10;52.576,18;32.649,92;51.576,18;33.649,92;52.576,18;32.649,92;51.576,18;33.649,92;1.000,00;0,00;-51.576,18;85.226,10;52.576,18
02.01.291.5240;Δαπάνες αγροτικών δραστηριοτήτων και δασοπροστασίας;38.150,00;47.076,10;85.226,10;52.576,18;32.649,92;51.576,18;33.649,92;52.576,18;32.649,92;51.576,18;33.649,92;1.000,00;0,00;-51.576,18;85.226,10;52.576,18
